"GEOID","pop_dens","minority_dens","female_dens","genz_dens","millenial_dens","genx_dens","boomer_dens","retiree_dens","divsep_dens","widowed_dens","median_age","foreign_dens","median_earnings","cars_dens","trans_dens","mbike_dens","bike_dens","walk_dens","wfm_dens","lowedu_dens","hsged_dens","bs_dens","grad_dens","unemp_dens","pov_dens","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"6037139701",4012.97709923664,680.152671755725,2120.6106870229,822.900763358779,800,1074.04580152672,837.404580152672,478.625954198473,238.931297709924,322.900763358779,42.2,161.068702290076,63980,1564.88549618321,45.8015267175573,0,0,28.2442748091603,198.473282442748,81.6793893129771,610.687022900763,958.015267175572,558.778625954198,83.206106870229,132.06106870229,"LA",289,42,23,0,42,0
"6037106648",13516.1290322581,13074.1935483871,6903.22580645161,3874.1935483871,3535.48387096774,3867.74193548387,1935.48387096774,303.225806451613,1122.58064516129,293.548387096774,29.9,4574.1935483871,21893,5212.90322580645,558.064516129032,0,0,58.0645161290323,0,887.096774193548,3016.12903225806,470.967741935484,109.677419354839,370.967741935484,3170.96774193548,"LA",76,14,8,1,13,1
"6037120106",59812.5,58775,28000,18712.5,15450,16950,7400,1300,2662.5,1087.5,28.6,26262.5,20091,16450,6350,0,0,1075,425,1537.5,12362.5,4212.5,237.5,5550,18550,"LA",37,5,2,0,5,0
"6037212800",13426.6666666667,11486.6666666667,7756.66666666667,2726.66666666667,2876.66666666667,4750,2616.66666666667,456.666666666667,1203.33333333333,336.666666666667,39.6,2730,30356,5326.66666666667,883.333333333333,0,0,46.6666666666667,586.666666666667,613.333333333333,2830,2526.66666666667,740,543.333333333333,3723.33333333333,"LA",114,20,6,1,19,1
"6037267403",35133.3333333333,17144.4444444444,15855.5555555556,2377.77777777778,17866.6666666667,8700,4455.55555555556,1733.33333333333,3722.22222222222,466.666666666667,32.7,5611.11111111111,46006,16011.1111111111,1588.88888888889,0,1711.11111111111,1788.88888888889,2466.66666666667,866.666666666667,5011.11111111111,13022.2222222222,6044.44444444444,1611.11111111111,5977.77777777778,"LA",63,14,5,0,14,0
"6037195500",10978.7234042553,6336.17021276596,5361.70212765958,1470.21276595745,3325.53191489362,3655.31914893617,1944.68085106383,582.978723404255,1078.72340425532,448.936170212766,38,1563.82978723404,45038,4808.51063829787,229.787234042553,265.957446808511,91.4893617021277,91.4893617021277,814.893617021277,219.148936170213,2495.74468085106,2870.21276595745,1195.74468085106,263.829787234043,1506.3829787234,"LA",263,42,17,2,40,2
"6037209102",44008.3333333333,42208.3333333333,18866.6666666667,9866.66666666667,15100,12675,5216.66666666667,1150,4366.66666666667,1725,30.8,23441.6666666667,15370,6350,12783.3333333333,125,408.333333333333,1358.33333333333,408.333333333333,3758.33333333333,5991.66666666667,3208.33333333333,450,1183.33333333333,22825,"LA",147,45,16,2,43,2
"6037186301",6920,5851.11111111111,3400,1802.22222222222,2000,1882.22222222222,1037.77777777778,197.777777777778,666.666666666667,240,31.6,1788.88888888889,20774,2388.88888888889,531.111111111111,0,8.88888888888889,146.666666666667,84.4444444444444,260,1260,640,231.111111111111,322.222222222222,2484.44444444444,"LA",49,6,1,0,6,0
"6037102107",793.172690763052,337.951807228916,387.14859437751,156.024096385542,131.927710843373,206.425702811245,211.646586345382,87.14859437751,73.293172690763,52.2088353413655,47.7,76.5060240963855,37353,329.116465863454,2.61044176706827,2.40963855421687,0,5.02008032128514,9.43775100401606,16.8674698795181,272.088353413655,127.10843373494,28.9156626506024,29.1164658634538,108.433734939759,"LA",184,13,2,0,11,2
"6037218900",20881.4814814815,19440.7407407407,11370.3703703704,5533.33333333333,5403.7037037037,5600,3548.14814814815,796.296296296296,1896.2962962963,385.185185185185,33.2,3992.59259259259,21476,6211.11111111111,1525.92592592593,22.2222222222222,70.3703703703704,248.148148148148,588.888888888889,1107.40740740741,6200,2088.88888888889,725.925925925926,1033.33333333333,5511.11111111111,"LA",218,25,12,0,25,0
"6037239602",25614.2857142857,25385.7142857143,12928.5714285714,8771.42857142857,7578.57142857143,6828.57142857143,2264.28571428571,171.428571428571,1285.71428571429,271.428571428571,26.4,7928.57142857143,17008,5950,1621.42857142857,0,0,442.857142857143,300,1714.28571428571,4914.28571428571,1150,71.4285714285714,1871.42857142857,11228.5714285714,"LA",130,16,11,1,15,1
"6037138000",2651.4450867052,583.815028901734,1246.24277456647,449.132947976879,422.543352601156,837.57225433526,722.543352601156,219.653179190751,315.028901734104,101.734104046243,47.1,101.156069364162,60180,1094.79768786127,0,0,0,5.78034682080925,221.965317919075,29.4797687861272,653.179190751445,650.28901734104,339.306358381503,102.890173410405,161.271676300578,"LA",43,13,5,0,13,0
"6037293307",20523.0769230769,18623.0769230769,10153.8461538462,4584.61538461538,6930.76923076923,5930.76923076923,2953.84615384615,123.076923076923,2692.30769230769,315.384615384615,31.5,5792.30769230769,23247,8369.23076923077,1076.92307692308,0,161.538461538462,330.769230769231,223.076923076923,276.923076923077,5792.30769230769,2161.53846153846,261.538461538462,2061.53846153846,5423.07692307692,"LA",179,32,7,0,32,0
"6037269100",12537.5,2306.25,7162.5,2543.75,3540.625,2737.5,2400,1315.625,1081.25,631.25,36.5,921.875,52476,5446.875,84.375,28.125,31.25,196.875,612.5,162.5,2275,3300,1446.875,518.75,868.75,"LA",211,56,29,0,56,0
"6037275400",12382.7586206897,5841.37931034483,6244.8275862069,1631.03448275862,2986.20689655172,5134.48275862069,2062.06896551724,568.965517241379,1244.8275862069,393.103448275862,38.4,1565.51724137931,78713,6365.51724137931,310.344827586207,55.1724137931035,282.758620689655,234.48275862069,813.793103448276,375.862068965517,1693.10344827586,3793.10344827586,2234.48275862069,406.896551724138,396.551724137931,"LA",68,14,9,0,14,0
"6037122410",13951.8518518519,12014.8148148148,7166.66666666667,4170.37037037037,4211.11111111111,3355.55555555556,1544.44444444444,670.37037037037,1125.92592592593,355.555555555556,29.6,4459.25925925926,19090,4637.03703703704,359.259259259259,0,33.3333333333333,137.037037037037,100,914.814814814815,2403.7037037037,733.333333333333,188.888888888889,844.444444444444,4896.2962962963,"LA",134,19,9,1,18,1
"6037208902",39957.1428571429,39642.8571428571,14700,11657.1428571429,13957.1428571429,9557.14285714286,3900,885.714285714286,1742.85714285714,371.428571428571,28.4,23571.4285714286,15595,5042.85714285714,14500,0,0,1414.28571428571,114.285714285714,4485.71428571429,3314.28571428571,1314.28571428571,542.857142857143,1714.28571428571,17714.2857142857,"LA",171,60,41,0,60,0
"6037265601",13550,3625,6650,2079.16666666667,4500,3608.33333333333,1983.33333333333,1379.16666666667,1412.5,341.666666666667,36.1,970.833333333333,51524,5712.5,554.166666666667,0,133.333333333333,354.166666666667,987.5,87.5,1987.5,3062.5,2683.33333333333,358.333333333333,1250,"LA",46,9,6,0,9,0
"6037241201",15178.9473684211,15178.9473684211,7847.36842105263,3257.89473684211,3694.73684210526,4678.94736842105,2878.94736842105,668.421052631579,1868.42105263158,810.526315789474,38.2,3242.10526315789,21484,4889.47368421053,284.210526315789,0,0,84.2105263157895,536.842105263158,784.210526315789,5026.31578947368,515.789473684211,152.631578947368,1231.57894736842,4368.42105263158,"LA",126,27,16,2,24,3
"6037239702",19352.6315789474,19321.0526315789,10315.7894736842,5536.84210526316,4668.42105263158,5857.8947368421,2768.42105263158,521.052631578947,2031.57894736842,889.473684210526,30.8,5242.1052631579,17190,5805.26315789474,1126.31578947368,0,0,78.9473684210526,63.1578947368421,1778.94736842105,5047.36842105263,315.789473684211,131.578947368421,1136.84210526316,6747.36842105263,"LA",295,52,25,1,49,3
"6037294301",9128.57142857143,8396.42857142857,4532.14285714286,2021.42857142857,2078.57142857143,2964.28571428571,1696.42857142857,367.857142857143,385.714285714286,475,37,1689.28571428571,27143,4135.71428571429,128.571428571429,0,0,39.2857142857143,71.4285714285714,564.285714285714,2407.14285714286,564.285714285714,196.428571428571,146.428571428571,650,"LA",128,12,5,0,12,0
"6037219902",12583.8709677419,11777.4193548387,6312.90322580645,2670.96774193548,3967.74193548387,3754.83870967742,1958.06451612903,232.258064516129,948.387096774194,229.032258064516,33.6,3122.58064516129,21644,5529.03225806452,483.870967741935,0,29.0322580645161,100,96.7741935483871,677.41935483871,3603.22580645161,996.774193548387,180.645161290323,677.41935483871,2503.22580645161,"LA",209,43,21,0,42,1
"6037650901",4486.86131386861,2752.55474452555,2171.53284671533,846.715328467153,1118.24817518248,1516.78832116788,892.700729927007,112.408759124088,708.759124087591,229.197080291971,40.1,597.080291970803,37311,2142.33576642336,162.773722627737,0,23.3576642335766,67.8832116788321,54.014598540146,54.014598540146,928.467153284671,769.343065693431,270.07299270073,190.510948905109,198.540145985401,"LA",25,5,2,0,5,0
"6037104108",11654.7619047619,11235.7142857143,6102.38095238095,2830.95238095238,3385.71428571429,3100,1533.33333333333,804.761904761905,1459.52380952381,338.095238095238,34,2680.95238095238,22815,4511.90476190476,314.285714285714,0,0,100,40.4761904761905,940.47619047619,2447.61904761905,766.666666666667,133.333333333333,535.714285714286,2750,"LA",126,15,6,1,12,3
"6037203100",18736,18400,10432,5724,5164,5024,2412,412,1296,624,28.5,5844,17878,5812,1048,0,48,280,0,1580,3344,232,184,928,6764,"LA",91,12,4,0,12,0
"6037206020",24815.625,20078.125,1746.875,103.125,13562.5,9162.5,1962.5,25,3809.375,237.5,33.4,2162.5,9559,831.25,228.125,0,0,40.625,21.875,937.5,8334.375,887.5,271.875,37.5,200,"LA",131,32,13,2,29,3
"6037271901",14037.5,7341.66666666667,6216.66666666667,2612.5,5795.83333333333,2429.16666666667,2466.66666666667,733.333333333333,1133.33333333333,433.333333333333,32.1,2279.16666666667,40884,6187.5,425,33.3333333333333,270.833333333333,120.833333333333,737.5,237.5,1695.83333333333,3750,1541.66666666667,745.833333333333,1666.66666666667,"LA",78,14,4,0,14,0
"6037294610",13471.875,13340.625,6468.75,3893.75,4225,3053.125,1459.375,840.625,971.875,509.375,27.4,3396.875,18477,4875,587.5,0,0,125,25,750,2921.875,496.875,25,503.125,5062.5,"LA",84,17,8,0,17,0
"6037980015",161.274509803922,123.529411764706,62.7450980392157,42.156862745098,51.4705882352941,33.3333333333333,34.3137254901961,0,31.3725490196078,12.7450980392157,29.1,12.7450980392157,32930,61.7647058823529,0,0,0.980392156862745,0,0,19.6078431372549,43.6274509803922,1.96078431372549,0.980392156862745,20.0980392156863,32.843137254902,"LA",81,10,3,1,9,1
"6037201601",10057.1428571429,9452.38095238095,4842.85714285714,2038.09523809524,2900,2590.47619047619,1752.38095238095,776.190476190476,852.380952380952,723.809523809524,39.1,1895.2380952381,23625,4285.71428571429,323.809523809524,33.3333333333333,0,23.8095238095238,123.809523809524,509.52380952381,3414.28571428571,652.380952380952,352.380952380952,557.142857142857,1452.38095238095,"LA",83,10,3,0,10,0
"6037113102",2202.12765957447,760.283687943262,1087.23404255319,358.156028368794,409.219858156028,605.673758865248,651.77304964539,177.304964539007,146.099290780142,103.54609929078,46.7,68.7943262411348,46534,892.90780141844,18.4397163120567,0,0,0,66.6666666666667,38.2978723404255,499.290780141844,478.014184397163,251.063829787234,90.0709219858156,136.170212765957,"LA",65,4,0,0,4,0
"6037197200",13355.1724137931,12106.8965517241,6368.96551724138,2724.13793103448,3468.96551724138,3544.8275862069,2693.10344827586,924.137931034483,1148.27586206897,941.379310344828,37.9,1658.62068965517,27355,5855.1724137931,268.965517241379,0,0,58.6206896551724,337.931034482759,724.137931034483,4017.24137931035,1282.75862068966,368.965517241379,234.48275862069,1158.62068965517,"LA",102,13,5,0,13,0
"6037262400",677.931034482759,114.022988505747,344.367816091954,174.252873563218,47.5862068965517,180.229885057471,196.781609195402,79.080459770115,34.0229885057471,34.0229885057471,49.7,51.9540229885057,100625,236.32183908046,0,0,1.37931034482759,8.50574712643678,35.632183908046,8.50574712643678,61.3793103448276,180,114.712643678161,8.50574712643678,27.3563218390805,"LA",116,16,2,0,16,0
"6037124400",11900,3929.72972972973,5864.86486486487,2764.86486486487,3108.10810810811,3010.81081081081,2270.27027027027,745.945945945946,956.756756756757,275.675675675676,35.5,1459.45945945946,37449,4943.24324324324,245.945945945946,97.2972972972973,27.027027027027,118.918918918919,300,245.945945945946,2729.72972972973,2189.18918918919,951.351351351351,589.189189189189,2316.21621621622,"LA",161,18,7,1,17,1
"6037122122",6110.25641025641,5474.35897435897,3207.69230769231,1825.64102564103,1751.28205128205,1356.41025641026,951.282051282051,225.641025641026,420.51282051282,225.641025641026,29.1,1784.61538461538,19909,1592.30769230769,251.282051282051,0,0,76.9230769230769,7.69230769230769,525.641025641026,1225.64102564103,112.820512820513,17.9487179487179,284.615384615385,1571.79487179487,"LA",163,31,18,0,31,0
"6037208401",50077.7777777778,49111.1111111111,23311.1111111111,11122.2222222222,14922.2222222222,13566.6666666667,5733.33333333333,4733.33333333333,2533.33333333333,2111.11111111111,34.3,23955.5555555556,17268,11455.5555555556,9266.66666666667,0,266.666666666667,844.444444444444,622.222222222222,2622.22222222222,9133.33333333333,4266.66666666667,777.777777777778,1533.33333333333,11688.8888888889,"LA",104,20,12,0,20,0
"6037296210",12295.4545454545,11340.9090909091,5968.18181818182,3395.45454545455,3468.18181818182,2695.45454545455,2377.27272727273,359.090909090909,1422.72727272727,536.363636363636,28.9,2518.18181818182,20367,4345.45454545455,295.454545454545,0,0,145.454545454545,50,827.272727272727,2168.18181818182,977.272727272727,354.545454545455,972.727272727273,4272.72727272727,"LA",69,10,6,0,9,1
"6037212305",76450,74075,35775,20225,22900,21225,11225,875,7925,2050,30.8,36375,19316,18700,12825,0,150,2575,2025,5050,18250,7775,1225,6275,28900,"LA",80,19,10,0,19,0
"6037143603",12021.0526315789,3126.31578947368,6494.73684210526,1147.36842105263,3536.84210526316,4526.31578947368,2415.78947368421,394.736842105263,1463.15789473684,173.684210526316,39.8,447.368421052632,48621,6715.78947368421,210.526315789474,52.6315789473684,0,184.210526315789,857.894736842105,57.8947368421053,2121.05263157895,4336.84210526316,1852.63157894737,826.315789473684,1415.78947368421,"LA",31,8,2,0,8,0
"6037135111",8135,4132.5,4277.5,1930,1807.5,2482.5,1537.5,377.5,710,310,37.9,1205,47500,3492.5,65,0,0,37.5,265,227.5,1372.5,1790,730,150,577.5,"LA",169,29,13,0,28,1
"6037134002",13237.9310344828,10682.7586206897,6655.1724137931,2968.96551724138,4044.8275862069,3010.34482758621,2648.27586206897,565.51724137931,1500,593.103448275862,33.6,2779.31034482759,22600,5162.06896551724,241.379310344828,10.3448275862069,100,110.344827586207,324.137931034483,779.310344827586,3513.79310344828,1010.34482758621,531.034482758621,772.413793103448,2137.93103448276,"LA",85,17,6,0,16,1
"6037115404",8121.62162162162,6216.21621621622,3964.86486486487,2005.40540540541,2337.83783783784,1918.91891891892,1478.37837837838,381.081081081081,1151.35135135135,272.972972972973,33.4,2035.13513513514,22474,2367.56756756757,140.540540540541,8.10810810810811,40.5405405405405,35.1351351351351,370.27027027027,381.081081081081,2289.18918918919,805.405405405405,159.459459459459,259.459459459459,2754.05405405405,"LA",193,45,18,0,44,1
"6037113322",6052.17391304348,3202.89855072464,2879.71014492754,821.739130434783,1123.1884057971,1604.34782608696,2024.63768115942,478.260869565217,421.739130434783,468.115942028986,47.6,585.507246376812,35911,2726.08695652174,86.9565217391304,0,0,20.2898550724638,281.159420289855,243.478260869565,1643.47826086957,1072.46376811594,498.550724637681,257.971014492754,504.347826086957,"LA",106,16,7,0,14,2
"6037269800",18127.7777777778,9488.88888888889,8294.44444444445,2772.22222222222,7094.44444444444,5266.66666666667,2383.33333333333,611.111111111111,1933.33333333333,700,31.9,2388.88888888889,42145,9027.77777777778,405.555555555556,33.3333333333333,227.777777777778,50,544.444444444444,394.444444444444,3311.11111111111,4922.22222222222,2305.55555555556,1061.11111111111,3805.55555555556,"LA",108,26,13,0,26,0
"6037137104",2942.42424242424,877.777777777778,1483.83838383838,608.080808080808,517.171717171717,848.484848484848,725.252525252525,243.434343434343,362.626262626263,174.747474747475,45.2,158.585858585859,44167,1176.76767676768,11.1111111111111,0,31.3131313131313,15.1515151515152,119.191919191919,6.06060606060606,731.313131313131,543.434343434343,345.454545454545,133.333333333333,353.535353535354,"LA",170,23,7,0,21,2
"6037543603",7147.36842105263,5289.47368421053,3675.43859649123,877.19298245614,1412.28070175439,1377.19298245614,2622.80701754386,857.894736842105,989.473684210526,707.017543859649,53.7,496.491228070176,33750,3063.15789473684,63.1578947368421,0,0,8.7719298245614,70.1754385964912,149.122807017544,1892.98245614035,1275.43859649123,587.719298245614,236.842105263158,305.263157894737,"LA",17,8,1,0,8,0
"6037106405",9475.55555555555,7853.33333333333,5086.66666666667,2717.77777777778,2635.55555555556,2564.44444444444,1355.55555555556,202.222222222222,760,357.777777777778,31.1,1162.22222222222,24053,3326.66666666667,155.555555555556,0,0,24.4444444444444,195.555555555556,631.111111111111,2384.44444444444,262.222222222222,182.222222222222,424.444444444444,2977.77777777778,"LA",118,16,12,1,15,1
"6037532800",20619.0476190476,20528.5714285714,10504.7619047619,7938.09523809524,5800,4580.95238095238,2023.80952380952,276.190476190476,1647.61904761905,357.142857142857,26.2,6090.47619047619,19815,5885.71428571429,1200,0,0,285.714285714286,119.047619047619,1200,3214.28571428571,233.333333333333,76.1904761904762,509.52380952381,7700,"LA",31,9,2,1,8,1
