"GEOID","crime_idx","spend_alc","spend_trans","biz_alc","biz_resto","biz_lib","biz_groc","biz_health","biz_hotel","biz_retail","fastfood_6mo","fastfood_freq","road_maxspeed","road_meanspeed","road_maxlength","road_minlength","road_meanlength","road_totlanes","road_maxlanes","road_iri","road_bumps","road_aadt","road_sumlength","road_pci","road_pavewidth","road_vc","road_q","pop","sqmi","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov"
"36081018102",41,1164223,645620,1,11,2,4,1,0,17,3075,1184,6,3.2305084,0.20283995,0.04123341,0.13289444,0.37153833,0.61058922,5.25125495,1.81271078,1593.733938,0.53677663,13.32566178,1.30824488,0.00710968,26.2121468,4085,0.04,"NYC",197,47,15,0,47,0,92075,1951,1732,1865,375,1081,1266,752,209,343,91,39.4,897,40142,298,1787,0,32,114,72,120,911,987,359,66,522
"36005018302",90,432612,441341,0,7,8,1,1,0,8,2071,680,17,6.97495147,0.15386461,0.09559277,0.13850915,0.75951582,1.13973782,115.8903698,11.95441105,5379.116523,0.39802519,20.70470641,1.89878954,0.01007275,27.06684015,3732,0.04,"NYC",318,83,39,1,82,1,95900,96,3740,2011,1028,1033,1215,491,69,514,54,30.7,1069,17549,183,1060,0,45,153,114,262,1052,249,72,156,1348
"36047027500",74,855525,630065,0,14,0,5,3,0,24,3103,1297,4,2.96967361,0.3069776,0.07767286,0.21456163,0.19318643,0.28462093,NA,NA,639.2419526,0.91652363,10.69859617,0.79787376,0.03894335,28.11017243,4237,0.06,"NYC",293,127,21,0,127,0,75000,568,3932,2398,998,1313,1297,699,193,589,170,33.9,484,41616,432,1352,0,24,120,218,30,1409,780,443,370,1106
"36005036502",110,277048,226263,0,9,0,0,5,0,28,1366,465,28,22.53392502,0.27604755,0.00485038,0.24992425,0.03876224,0.35942073,62.92443143,3.27174219,107676.1779,0.62066966,42.38838759,17.66297836,0.94173668,23.76695961,2351,0.04,"NYC",234,94,18,0,94,0,51925,61,2016,1125,551,613,567,284,62,306,92,31.5,471,15487,58,511,0,0,122,12,68,484,97,6,180,777
"36047027400",44,518153,363721,0,5,2,3,7,0,9,1982,797,5,1.65265143,0.28188954,0.1346165,0.22343713,0.24496975,0.3511804,NA,NA,269.1878961,1.01080509,14.08313653,0.88762171,0.02028068,26.72788932,3083,0.06,"NYC",139,41,15,0,41,0,51400,1391,1693,1552,644,647,785,769,239,228,151,42,680,32361,403,766,0,14,62,0,202,919,290,153,79,556
"36005041400",89,926321,682205,0,12,3,3,9,1,32,3485,1457,24,4.36489936,0.5408706,0.00109543,0.32822873,1.77896558,3.85088635,36.84395365,2.0757157,4384.993154,1.85763202,67.07574609,5.98342411,0.04157616,NA,5207,0.21,"NYC",652,173,35,0,173,0,23880,433,4343,2441,917,981,1378,1154,346,650,286,43.9,599,31793,856,1186,0,0,77,19,218,1547,627,289,407,445
"36047117400",111,664430,369282,1,17,1,6,1,0,37,2904,1119,25,7.12237924,0.34530584,0.00999998,0.19943916,1.19057109,2.00000022,0.16975142,1.78588513,763.4313015,1.74002966,64.33761777,2.58005598,0.08354833,26.77568801,4500,0.08,"NYC",421,157,35,0,157,0,55637.5,51,4400,2233,1048,1466,1205,624,108,277,90,28.1,857,27664,461,1217,0,12,148,74,166,1612,133,85,136,1137
"36047027800",56,565345,396846,1,17,1,6,7,0,37,2185,879,3,2.83414606,0.19455005,0.07047682,0.13272195,0.22866285,0.27106469,8.70016005,2.69195456,1157.304418,0.57094993,9.89020856,0.41401464,0.06392005,26.3149012,3480,0.06,"NYC",188,50,20,0,50,0,57683.3333333333,1683,1778,1922,638,1041,897,635,250,385,190,36.9,730,32368,177,1035,0,5,110,16,320,938,551,158,282,713
"36047088600",104,825739,608129,1,2,9,2,2,0,11,3064,1281,25,13.98362201,0.37355725,0.02128821,0.23709349,2.41084316,4.07517003,134.40167,23.07167632,9620.106085,0.69263519,32.68215044,1.2540982,0.21673466,25.31766199,4376,0.07,"NYC",450,177,32,0,177,0,63900,30,4443,2411,871,1231,1216,936,219,499,182,37.2,1010,29853,551,1187,0,0,79,35,161,1883,251,127,320,1134
"36081045900",20,741500,520499,0,0,0,0,0,1,1,2437,980,11,2.24069334,0.48008965,0.04067392,0.27020269,1.04286716,1.47148884,0.43303701,0.21087019,16.40896459,1.19696519,53.90430348,4.97435051,0.00071545,27.47622806,3898,0.05,"NYC",150,30,4,0,30,0,73820,89,3602,1708,669,1050,1129,718,125,165,89,37.3,1528,25250,282,1247,0,11,173,62,341,786,381,149,247,723
"36047038500",104,596920,439613,0,11,4,3,1,1,17,2343,979,3,0.75543366,0.33038121,0.04477578,0.23373161,0.21202021,0.25610946,NA,0.05192808,513.6380247,0.54914673,10.57677761,0.53005054,0.00227505,28.00010706,3231,0.07,"NYC",293,120,21,0,120,0,49457.1428571429,409,3053,1708,737,1163,816,567,179,293,273,32.9,56,40643,224,1336,0,32,50,32,135,828,700,139,196,910
"36081015801",114,505285,195975,1,12,1,4,5,0,18,2563,1212,36,4.61546795,0.23815065,0.00040099,0.1655199,0.51635817,1.79569682,9.98703918,0,13498.87317,1.51448597,48.28516798,4.08108798,0.08973239,26.28116967,3639,0.12,"NYC",509,123,12,0,123,0,30666.6666666667,22,3658,1818,1043,820,1242,458,117,333,221,34.4,730,25536,934,723,0,6,69,27,176,1397,219,50,202,599
"36047059200",31,861940,605044,0,3,2,4,37,0,19,2567,1032,7,3.48420562,0.28561269,0.05732053,0.17595566,0.33565841,0.55458774,29.31414365,15.08123146,2379.037871,0.8404699,13.69079655,1.08226013,0.13059639,NA,NA,NA,"NYC",471,134,53,0,134,0,55025,2572,1830,2458,792,823,1145,1204,438,315,323,44.6,502,40016,532,1121,16,0,179,160,300,952,763,351,153,389
"36081143500",7,547133,132441,0,1,3,3,1,0,2,1647,733,43,6.72311102,0.44698394,0.00346278,0.25140113,1.10326017,1.99999998,16.15526482,1.64779134,8949.35738,2.5858587,59.44846649,5.75259208,0.07631671,26.83863655,2153,0.14,"NYC",123,49,2,0,48,1,15964.2857142857,828,1407,1132,322,542,668,500,203,141,106,44.7,264,40691,767,346,0,0,36,22,169,600,389,298,36,135
"36047039000",21,500260,351161,0,1,0,1,0,0,8,1380,555,11,2.59227808,0.23180611,0.00584931,0.1558767,0.47962707,0.87474005,10.20438357,4.94865445,2243.778508,1.00196005,20.47401217,1.89209995,0.08734173,NA,NA,NA,"NYC",340,93,17,0,92,1,33557.1428571429,2099,250,1153,690,543,582,404,130,203,127,31.3,300,32092,405,355,11,33,45,35,70,620,315,148,64,475
"36047014300",66,1097970,531133,0,15,3,6,6,0,40,2818,1062,40,11.83550988,0.22710771,0.00198284,0.10661282,1.82045177,6.0000211,45.78091243,2.43555555,17554.46199,1.6326638,50.30038911,8.07483581,0.12687228,23.21545436,3574,0.08,"NYC",486,141,18,0,141,0,44512.5,1368,2193,1978,595,1199,1036,597,134,308,162,34.8,475,46503,376,1304,7,14,291,241,114,488,780,598,117,682
"36005023302",87,234094,205594,0,2,1,2,3,0,12,2009,692,9,9,0.08967222,0.08967222,0.08967222,2.15213338,2.15213338,143.4755585,5.73902234,7692.442068,0.08971101,17.93444481,17.93444481,0.17217067,26.24426944,3520,0.02,"NYC",135,36,9,0,36,0,120033.333333333,46,3555,1902,1151,1046,853,494,57,407,127,28.4,1144,18051,193,863,0,0,93,93,191,898,129,85,208,1690
"36005036800",90,300232,221111,0,3,4,1,0,1,7,1281,536,8,6.38919615,0.26313199,0.00209465,0.20157254,0.4590491,0.62650475,52.52954579,15.71163295,3354.912465,0.53529056,14.47871559,1.14762275,NA,25.28517038,2069,0.07,"NYC",313,106,14,0,106,0,30828.5714285714,40,2118,1115,643,482,528,425,80,251,90,33.7,436,30385,456,393,0,0,6,6,122,570,130,76,185,462
"36047111800",108,356989,262910,1,0,3,2,0,0,5,1923,804,25,9.32613124,0.15979871,0.03999999,0.12393283,0.89169407,2.0000002,NA,NA,282.6001691,0.98024589,44.90754908,2.91783269,0.01740763,26.1288333,3036,0.06,"NYC",150,61,13,0,61,0,51550,144,2949,1682,787,825,711,666,104,285,89,34.2,332,38194,347,580,0,0,79,0,94,1298,194,76,220,1238
"36005028800",46,752457,368781,0,5,2,0,15,0,17,2197,903,20,8.7367173,0.52375435,0.00521386,0.34223824,0.90021199,1.30938587,68.52985645,11.96925575,3742.345413,1.46039115,32.42999814,2.49580647,0.02128927,27.46981684,3145,0.13,"NYC",240,49,7,0,49,0,27415.3846153846,2275,1289,1661,732,561,1252,669,350,221,157,41.8,596,48315,1035,471,0,0,299,49,76,1131,506,354,40,231
"36005039700",101,120511,64472,0,15,4,3,12,0,45,2683,1206,25,14.12589082,0.49141061,0.00074171,0.38307195,1.82749905,2.5200544,113.2097949,43.7821264,7993.966296,0.83154406,31.14487509,12.72661469,0.15269744,24.21138571,3659,0.19,"NYC",944,281,68,2,279,2,19970,2390,1604,2277,363,3008,336,174,113,205,70,20,399,3059,184,537,11,0,315,122,39,399,61,42,153,679
"36061015900",57,8345769,3779611,1,18,10,6,33,1,58,7907,2967,55,10.82831929,0.2596732,0.00881556,0.16854515,1.43002838,6.00000218,47.05218512,3.98053711,10714.81889,1.44417269,51.24737793,4.18437245,0.12943169,26.18982943,10020,0.07,"NYC",620,89,31,0,88,1,130657.142857143,7513,1633,5111,1065,2459,2498,2498,626,917,202,42.3,672,83768,230,4500,0,94,488,560,84,909,2315,2871,167,816
"36047049400",26,1079596,757826,1,5,3,0,6,0,9,3591,1444,18,4.78526714,0.27981927,0.00432355,0.23077088,0.68009001,1.43664884,7.73339158,14.7795186,2486.894405,0.8161092,23.25251326,2.49837837,0.08721402,27.02763014,5578,0.07,"NYC",274,87,14,0,86,1,83914.2857142857,2952,2922,3143,1369,1332,1586,1121,466,367,339,36.8,1008,40289,619,1749,10,83,43,66,185,1210,1181,645,241,1144
"36005028500",42,778630,439766,1,10,2,0,2,0,24,2637,946,13,2.77484861,0.46859653,0.00022642,0.26690052,0.92284476,1.48760803,21.6459015,4.87379814,1365.543894,1.25289547,42.30582389,3.79434698,0.0428602,25.94727996,3445,0.1,"NYC",272,44,17,0,44,0,32840,1509,1775,1708,533,1070,909,428,344,290,135,36.2,608,38333,478,876,0,41,226,47,94,619,853,356,98,673
"36005017902",57,327951,383548,1,5,0,1,1,0,11,1984,536,13,9.77273999,0.18545042,0.0019835,0.1545353,1.72413525,3.17915,90.05397464,5.1061532,4895.000178,0.4234056,28.18229439,12.43376368,0.12945003,25.48706178,3792,0.03,"NYC",277,116,40,4,112,4,119333.333333333,16,3564,1903,1000,1067,961,503,49,407,58,29.8,1089,19649,129,1003,0,0,96,39,335,681,226,11,243,1794
"36047068200",27,610330,277928,0,1,1,2,4,1,18,1783,745,0,0,0.30981561,0.01420773,0.25723985,0.7268155,1.31908516,NA,NA,NA,0.97930407,36.34077498,0.79513683,NA,26.79153697,2356,0.08,"NYC",174,30,3,0,30,0,38737.5,530,2569,1654,572,879,618,869,161,253,135,37.9,457,36144,677,884,0,0,28,39,54,1008,429,224,163,140
"36005023502",80,401480,469544,1,15,0,5,4,0,25,2601,702,25,12.61971236,0.27949083,0.00095127,0.19021097,2.53303137,5.99999846,170.2308656,14.86054648,10919.93865,0.80661306,27.08149254,19.70346264,0.1994659,24.54183338,4524,0.04,"NYC",69,21,5,0,21,0,115600,149,4475,2383,1142,1060,1190,936,296,625,311,37,1385,16397,260,1216,0,0,110,145,252,1250,189,85,271,1979
"36047088400",91,788674,580833,2,13,0,7,1,0,31,3261,1363,11,5.1322906,0.15794144,0.01961863,0.13955376,0.67755509,0.85373751,NA,0.01327843,1412.13162,0.44673829,33.87403647,1.69388772,0.0863296,27.81574648,5392,0.06,"NYC",287,99,30,0,99,0,88416.6666666667,106,5199,2789,1505,1237,1449,865,249,599,130,33.5,1243,26835,410,1413,0,22,104,85,163,1777,331,97,276,1266
"36081000600",57,511042,284031,0,4,0,1,0,0,9,2652,1022,3,0.20391751,0.41009097,0.03221123,0.224794,1.25937911,2.00000067,68.25233935,6.68240436,14634.79379,1.4612313,52.44411163,5.54465011,0.00176891,24.77053595,4028,0.08,"NYC",218,64,9,0,64,0,52600,342,3866,2206,1072,1219,1103,708,106,425,100,33.6,914,25267,744,1292,0,0,99,9,257,1175,303,130,171,337
"36047064200",60,845283,593351,1,5,4,1,6,0,10,1552,624,13,9.77423051,0.25535787,0.00750453,0.20808887,1.00034555,2.51971345,65.93434365,7.64736075,3490.749607,0.90269054,26.43825861,7.58747124,0.15432993,27.34247471,2448,0.09,"NYC",245,81,19,0,81,0,26222.2222222222,1821,539,1227,607,534,427,586,206,183,157,36.9,334,46679,415,378,0,33,108,47,113,426,440,260,51,293
"36047058900",69,821858,397567,0,7,1,3,1,1,24,1641,618,25,12.22862967,0.46118687,0.00058152,0.24266345,1.22850349,2.00000026,NA,0,2367.390964,1.81164579,61.89886713,3.02706752,0.03917721,21.81211662,2085,0.19,"NYC",330,54,11,0,54,0,10705.8823529412,1514,306,999,266,576,627,244,107,134,76,36,273,48722,130,760,0,60,85,69,9,427,385,340,64,133
"36005011000",73,9897,11577,0,0,0,0,0,0,0,72,19,50,24.96316244,0.6115083,5.4e-05,0.26768552,0.60523567,3.00000004,102.4556388,8.13162224,50332.37815,6.92216276,67.7654299,19.41415667,0.13662561,19.07285094,151,0.79,"NYC",504,154,6,0,154,0,188.75,0,151,72,12,39,100,0,0,9,0,40.9,0,23571,38,43,0,0,0,13,0,36,37,0,14,31
"36047115200",127,331627,193014,2,7,0,6,1,0,19,1961,841,4,2.2540839,0.24331651,0.16029981,0.22269622,0.26141788,0.3095135,NA,NA,479.8333829,0.64745822,14.76167564,0.90716196,0.03055488,26.38055424,3119,0.06,"NYC",316,149,21,0,149,0,49116.6666666667,63,2884,1617,799,876,792,392,88,339,35,31.1,577,32625,317,746,0,0,24,25,188,775,175,108,119,902
"36005022300",80,527213,616595,0,9,5,5,2,0,37,2846,769,17,6.23686885,0.16429959,0.00355531,0.14346827,0.75712776,4.04760967,5.09863047,0.00220713,2448.935434,0.34096077,23.33195619,1.24927626,0.06790237,25.60612624,5316,0.04,"NYC",180,36,13,0,36,0,129425,114,5063,2703,1362,1571,1328,765,151,737,247,29.7,1368,17983,368,1437,0,0,187,50,381,1369,235,12,352,2168
"36005033500",31,832307,220587,0,1,6,0,2,0,2,1696,687,50,19.3330991,0.38251415,0.00053009,0.20362332,1.89132497,4.00001523,90.39391358,5.27651469,21034.31873,3.87807856,64.62063898,9.47704253,0.21016831,27.47997722,2251,0.27,"NYC",209,40,6,0,40,0,7674.07407407407,1451,621,1214,336,743,390,357,246,150,133,32.9,206,33700,245,355,0,13,124,104,15,297,351,313,59,153
"36081092500",75,632898,376588,1,17,4,10,3,0,51,2524,983,21,6.8249896,0.32992316,0.05,0.22707057,1.01045113,1.99999983,39.05339662,5.27911955,3522.314028,2.5160729,49.12804674,3.30619035,0.06305073,23.27475206,3611,0.12,"NYC",562,89,20,1,88,1,32183.3333333333,799,3063,2031,1000,967,846,873,176,218,223,34,980,25964,632,743,0,0,208,84,255,1290,207,93,107,795
"36061018200",112,700723,819521,2,28,3,2,3,0,59,4003,1081,8,5.90895902,0.35442135,0.15241346,0.2501581,0.79172501,1.69348289,58.66954566,27.58713695,2529.992475,0.89324297,14.2744803,7.28656153,0.03195489,28.10994684,7258,0.07,"NYC",639,206,65,0,206,0,103114.285714286,646,6572,4095,1665,2214,1830,1116,393,827,439,31.2,581,26582,118,2052,0,0,341,33,379,2025,579,425,242,3329
"36081016100",76,452694,234510,0,10,2,3,2,0,23,1749,667,25,3.32653256,0.20883277,0.02789084,0.14625767,0.53976526,1.99999914,2.62480922,0.13930552,456.3436568,0.77864855,27.80686078,2.69206042,0.02204321,26.07542802,2390,0.04,"NYC",234,62,17,0,62,0,63900,833,1723,1234,456,893,688,397,122,168,109,33.2,694,32487,182,948,0,17,79,5,131,625,391,131,172,499
"36047006800",57,833452,585046,0,32,3,9,14,0,55,3052,1227,15,6.11657113,0.30161127,0.00974418,0.24936304,0.60165652,0.9888894,9.43623492,1.96324719,2027.877542,1.40656801,34.44452033,2.38974544,0.12522643,27.26346927,4879,0.07,"NYC",425,107,43,0,106,1,67585.7142857143,2252,2479,2446,1059,1427,1154,800,291,360,230,33.6,1179,27656,528,1152,0,0,292,27,72,1230,603,319,275,1038
"36081077905",18,761359,316115,0,1,2,0,4,1,3,1971,795,35,21.21375588,0.38806365,0.00121473,0.27491541,1.39488277,3.99999722,118.1733027,7.38535971,21901.29443,1.90424429,42.69765763,10.41820523,1.32e-05,26.46854815,2609,0.1,"NYC",709,137,18,1,136,1,24327.2727272727,1027,1649,1363,409,565,750,778,174,301,110,42.3,209,34727,482,744,0,8,50,62,82,517,651,391,94,226
"36047093600",66,329606,242745,0,1,6,0,0,0,4,1096,458,16,5.64946603,0.15144464,3.08e-05,0.12582981,0.53029012,1.26203867,9.85166862,8.42012925,2437.25977,0.56834659,20.42992928,1.73025485,0.10929979,23.64406377,1638,0.06,"NYC",267,120,17,0,120,0,31050,0,1863,1046,407,385,468,431,172,276,80,38.9,205,40086,292,551,0,0,0,18,66,616,245,111,12,142
"36081127700",28,1698021,391666,0,15,6,5,21,0,37,2658,1041,50,14.9067638,0.61000003,0.00281968,0.36533071,1.4261168,4.00000001,105.045711,14.96782058,19588.13705,3.93702867,56.94214896,9.92534729,0.00649494,27.56239324,3713,0.42,"NYC",649,167,28,0,167,0,8300,2646,757,1668,1058,498,811,793,243,119,99,39.1,300,56146,781,485,0,0,32,99,48,463,592,443,58,230
"36081027100",33,1345529,1048014,0,6,1,5,15,0,21,5460,2086,6,3.68772174,0.22017529,2.54e-05,0.10964599,0.53703708,0.62187232,3.38461554,4.85022787,178.9839766,0.42381125,26.33251341,1.3425927,0.0087515,25.44041424,8889,0.05,"NYC",210,49,31,0,49,0,167180,398,7961,4015,1922,1921,2566,1455,495,486,260,37.8,3265,27272,600,2946,0,58,322,17,551,1939,851,332,123,1611
"36047029500",58,818218,602590,1,8,1,2,1,0,12,2564,1072,4,3.06805469,0.31063184,0.05691792,0.21340776,0.23468369,0.337412,NA,NA,643.3266252,0.77995637,11.73418434,0.80754276,0.01827161,28.89482176,3495,0.06,"NYC",299,125,34,0,125,0,64333.3333333333,695,3165,2093,595,1261,1269,608,127,268,190,35.6,490,40306,364,1529,0,0,133,154,77,975,846,419,108,857
"36005028600",74,306364,180379,0,3,7,1,16,0,6,810,332,24,12.85451927,0.15223152,0.01606752,0.11937625,1.01775158,1.902894,49.97927219,3.72478,6148.895513,0.46544039,40.83911775,0.97091113,0.15945237,26.35320092,1194,0.08,"NYC",303,91,20,0,91,0,17000,508,682,569,262,203,405,295,25,104,54,42.7,130,41012,271,157,0,0,104,20,26,283,157,102,56,175
"36005021001",49,2095611,1697278,0,5,2,1,2,0,14,6712,2669,27,18.92649551,0.5270668,0.00040502,0.34063425,1.58424822,2.32682149,133.9831745,30.81505288,10942.6497,0.94760658,53.01143237,4.87349824,0.61896272,23.51916074,8476,0.08,"NYC",90,21,5,0,21,0,137828.571428571,136,9512,4713,2110,2759,2509,2036,234,919,416,34.8,1281,34706,1169,3307,0,15,250,53,485,3362,846,612,630,1507
"36005006400",59,502072,419720,1,2,1,0,0,0,4,2406,933,50,15.42007314,0.28999999,0.00504351,0.15441833,2.47078993,5.99999959,32.26914763,0,21445.11299,1.3566159,74.06886752,10.6117766,0.07622645,26.61383844,4136,0.06,"NYC",274,91,26,0,90,1,54433.3333333333,154,3112,1582,906,625,1027,448,260,553,93,38,369,22784,382,711,0,0,0,12,96,1023,229,54,131,1254
"36061029100",83,1188380,1389851,0,16,7,7,12,0,39,6256,1689,21,14.79925139,0.29872922,0.00096378,0.26012984,1.256868,1.71407302,50.60084899,2.33835486,3073.03516,1.03896141,53.70146898,3.14217,NA,26.87640024,11167,0.07,"NYC",396,118,36,1,117,1,174114.285714286,647,11541,6634,2697,3711,2981,2335,464,2357,413,33.8,3832,20847,969,3669,0,0,219,216,704,3116,1093,205,906,3168
"36061012200",135,2822825,1046112,0,16,5,1,78,1,179,2928,1103,17,7.15586844,0.34505084,0.04905629,0.1992658,0.9111374,3.37378294,40.85471081,7.75668813,3709.235776,1.7681078,33.91469264,5.314892,0.02171891,27.03773193,3508,0.07,"NYC",694,95,18,0,95,0,44642.8571428571,2866,259,1717,456,292,686,899,792,326,316,55.9,330,118900,221,473,0,0,501,242,14,315,1099,831,14,108
"36061011201",271,814010,394949,1,44,4,9,81,7,175,779,288,10,6.34677032,0.19638919,1.71e-05,0.17880459,0.4994325,0.89998479,46.29934827,20.00989604,4606.379935,1.03591352,18.53015382,1.08026499,0.17088184,25.996738,1011,0.03,"NYC",1080,133,52,0,133,0,27900,692,145,518,33,192,239,277,96,150,54,52.9,98,100268,25,198,0,0,258,70,5,122,228,299,23,59
"36081118900",38,432262,303429,0,4,0,0,3,0,3,1558,627,4,2.08889694,0.28725094,0.00460911,0.23841544,0.53686564,0.98596381,NA,0,447.0018351,0.75532173,26.84328182,1.55596428,0.00327405,27.76997055,2357,0.08,"NYC",156,34,6,0,34,0,31150,276,2216,1245,324,596,658,728,186,163,147,44.5,869,28679,532,492,0,0,91,24,123,428,501,150,68,346
"36047051700",145,1175405,569317,0,17,2,5,5,2,45,2146,802,10,7.46016468,0.45381399,0.00314989,0.31507109,0.4170638,0.7824451,NA,0,1723.840326,1.09533455,30.33646873,2.72053041,0.12471086,24.76846735,1590,0.07,"NYC",298,67,17,0,67,0,30100,1560,547,1037,110,1093,753,88,63,126,39,33.4,468,59734,129,1185,0,42,135,61,11,345,900,309,64,199
"36005018101",90,332141,316349,0,5,1,5,3,0,15,2048,715,10,6.15812513,0.12353048,0.10099247,0.11336222,0.48345523,0.80793978,NA,0.36451071,2532.79734,0.22515013,22.35020806,1.20863808,0.15366977,28.37357168,3554,0.03,"NYC",178,49,16,0,49,0,102266.666666667,0,3068,1756,808,928,833,448,51,357,121,30.3,708,21558,266,881,0,0,74,29,77,839,93,25,127,1138
"36085007500",54,722818,362950,0,5,2,1,6,0,12,2730,1124,25,9.14472975,0.81694453,0.00035623,0.52314144,0.68719191,2.00000029,40.52731919,13.73238265,3363.898103,1.86074067,26.71494597,1.56038577,0.21067186,26.54607227,3890,0.19,"NYC",262,74,16,0,74,0,22700,1267,3046,1814,1148,888,1179,809,289,232,173,37.5,772,30407,716,639,0,0,7,27,129,1276,203,219,93,1045
"36061016002",89,1654921,802949,0,12,1,3,6,0,25,2349,867,24,6.36556495,0.15316635,0.00704077,0.112302,1.00065381,1.99999978,1.48776925,0.23078969,4373.319933,0.46229774,49.42241857,2.45668019,0.09319943,28.9188764,3222,0.02,"NYC",287,21,10,1,20,1,179950,2453,1146,1884,559,1460,779,605,196,182,92,30.7,738,55031,111,730,0,10,594,204,0,145,965,816,106,271
"36047028000",61,410228,287961,0,6,2,5,0,0,26,1134,456,8,3.44645302,0.15007574,0.01367579,0.12215669,0.36075004,0.91664491,18.21095312,2.04499737,4512.970092,0.52031946,9.21604162,1.84703365,0.05772487,24.63250081,1716,0.05,"NYC",141,32,14,0,32,0,27766.6666666667,678,988,803,308,422,518,331,87,134,103,38.1,360,35401,253,413,0,0,93,22,113,437,227,127,122,251
"36081077500",46,686650,359930,3,12,3,7,9,1,36,1671,645,24,14.96460787,0.15169884,0.00808159,0.13187222,1.26076819,1.90427083,2.65257769,1.75665462,3112.963413,0.62945185,62.58874098,6.44564143,0.1620706,28.82259578,2364,0.09,"NYC",345,48,17,0,47,1,23033.3333333333,1452,621,968,266,549,508,617,133,150,88,45.1,171,51201,306,578,0,0,146,81,65,463,366,322,50,193
"36085031901",115,325861,340117,0,0,1,0,1,0,3,1709,557,25,12.35524347,0.32999997,0.047393,0.24688408,1.50341797,1.99999985,2.10807595,0.36059194,1216.681915,0.79096318,74.82417527,3.79321722,0.07691515,21.89248704,3265,0.15,"NYC",92,31,4,0,31,0,17093.3333333333,152,2412,1549,623,777,440,482,242,207,261,31.1,265,29976,288,354,0,0,57,0,163,682,216,17,73,954
"36061019500",34,4544637,2202914,2,21,9,3,5,2,42,6133,2281,11,4.57440462,0.20157147,0.03040204,0.1398992,0.81272731,1.99999986,20.44532862,3.94596966,7462.581891,0.93956766,17.71003193,2.51104272,0.04297886,27.85491953,8226,0.09,"NYC",457,95,20,1,94,1,91737.5,4927,2412,3993,1181,2211,1919,1664,364,460,299,38.3,915,63623,319,3020,0,28,320,299,11,798,1707,2083,245,902
"36005021602",50,1088629,785255,1,12,1,4,4,0,33,3802,1537,25,17.46620252,0.48696586,0.00073848,0.24749707,2.29173413,4.00001245,5.94418734,0.39913916,13456.9154,1.11542978,66.37809824,12.46705318,0.00789433,23.4580381,5690,0.06,"NYC",274,40,14,0,40,0,97683.3333333333,99,5762,3477,1292,1276,1750,1210,333,945,259,40.3,832,30406,533,2181,0,0,120,40,176,1377,898,271,400,1437
"36005040600",95,560180,412555,1,12,4,2,2,0,30,2309,965,25,15.04927841,0.31839257,0.00782784,0.26483113,0.95771205,1.98273515,NA,0,836.9164291,1.06752475,62.75004706,4.6239468,0.09215956,26.21865817,3543,0.09,"NYC",289,88,33,0,88,0,39922.2222222222,4,3589,1945,848,831,999,661,254,346,155,36.7,542,27345,479,925,0,0,106,23,63,1338,279,76,119,965
