,GEOID,City,STATE_x,2018 Total Crime Index,Alcoholic Beverages,AnalysisArea_x,AnalysisArea_y,Beer/Wine/Liquor Stores:Bus,COUNTY_x,Eating & Drinking Businesses (SIC),Education/Library Businesses (SIC),Food Stores - Businesses (SIC),Health Services - Businesses (SIC),Hotel/Lodging Businesses (SIC),MAX_POSTED_SPEED_LIMIT,MAX_SECTION_LENGTH,MAX_TOTAL_LANES,MEAN_ACTUAL_PCT_TRUCKS,MEAN_IRI,MEAN_I_NO_OF_BUMPS,MEAN_LAST_ACTUAL_AADT,MEAN_LAST_ACTUAL_CNTYR,MEAN_MEDIAN_WIDTH,MEAN_PCI,MEAN_POSTED_SPEED_LIMIT,MEAN_SECTION_LENGTH,MEAN_TOTAL_LANES,MEAN_TOTAL_PAVEMENT_WIDTH,MEAN_VC,MEAN_q_score,MIN_SECTION_LENGTH,POPULATION_x,Point_Count,Public/Other Transportation,SQMI_x,SUM_Length_Miles,Total Retail:Bus,POPULATION_x,Went to fast food/drive-in restaurant 9+ times/mo,Went to fast food/drive-in restaurant in last 6 mo
1208,36047024200.0,NYC,NY,50.0,633482.0,0.19122592,0.07383274,0.0,Kings,6.0,4.0,5.0,12.0,0.0,25.0,0.23999999,2.00000069,,,0.0,7593.888936,1371.10945,,68.19341211,17.10452336,0.15804648,1.36386824,3.77533249,0.07142857,24.84922338,0.001299,2945.0,105.0,444677.0,0.07,0.89891545,27.0,2945.0,614.0,1528.0
1209,36061027500.0,NYC,NY,25.0,1579492.0,0.26711562,0.10313392,0.0,New York,0.0,2.0,0.0,3.0,0.0,35.0,0.27000002,6.00000106,0.28699915,56.40595237,18.21308789,39585.0322,893.6708802,9.94801024,44.32690216,14.34944972,0.14285313,1.84313689,15.46871085,0.46374291,24.87612437,0.00077958,2921.0,68.0,420654.0,0.1,1.79260414,4.0,2921.0,859.0,2127.0
1210,36061015400.0,NYC,NY,71.0,9233787.0,0.17792459,0.06869707,4.0,New York,33.0,13.0,6.0,15.0,1.0,12.0,0.24767061,2.2920656000000004,,137.7200436,40.15954549,5045.68665,423.8014575,,19.03177286,9.19226904,0.21813607,1.67568481,21.075165,,26.62598792,0.15428209,13878.0,99.0,4109058.0,0.07,0.6313913000000001,86.0,13878.0,4429.0,11273.0
1211,36085017009.0,NYC,,16.0,1318558.0,,0.41570188,0.0,,0.0,0.0,1.0,2.0,0.0,25.0,0.62230259,1.44721532,0.0,5.6899987,11.33335806,2415.892148,845.1750843,0.07773222,41.25028018,13.91440097,0.40086131,0.87134353,2.39525555,0.08838167,,3.07e-05,,,407287.0,,1.67638233,3.0,,1289.0,3187.0
1212,36047032900.0,NYC,NY,57.0,822397.0,0.15693432,0.06059268,1.0,Kings,7.0,2.0,10.0,4.0,0.0,10.0,0.54675861,0.77008255,0.9405065999999999,3.34749541,0.53429683,1528.9546779999998,441.65603719999996,,25.3162852,6.71252419,0.33333153,0.51480875,1.21837315,0.0985397,26.36265635,0.00404866,5282.0,92.0,711643.0,0.06,1.03014076,26.0,5282.0,1402.0,3681.0
1213,36005002701.0,NYC,NY,72.0,317565.0,0.08219008,0.03173377,0.0,Bronx,1.0,1.0,1.0,1.0,0.0,23.0,0.11863558,1.86159833,,,0.0,3018.367792,1062.952773,,52.95703949,13.03280736,0.10500078,1.05838971,13.20441165,0.1795391,25.4868478,0.00578521,3306.0,40.0,371404.0,0.03,0.31976419,7.0,3306.0,459.0,1698.0
1214,36085013400.0,NYC,,38.0,1209498.0,,0.32715892,0.0,,17.0,5.0,4.0,30.0,0.0,25.0,0.37613929,2.00000027,0.15095728,20.1349604,1.89857751,2844.387175,996.4610718,0.43191533,56.84697348,3.55872158,0.23315555,1.01064288,2.95139294,0.19097938,,0.00040694,,,363736.0,,1.42157564,47.0,,1296.0,2961.0
1215,36047115800.0,NYC,NY,87.0,416303.0,0.15504794,0.05986435,0.0,Kings,2.0,1.0,3.0,0.0,0.0,2.0,0.19687066,0.19986869,,,,472.7279653,229.71196719999998,,11.42577827,1.07718691,0.18399285,0.16808177,0.26911993,0.03205828,28.27448489,0.16896076,3039.0,80.0,306593.0,0.06,0.36526659,7.0,3039.0,802.0,1918.0
1216,36081040200.0,NYC,NY,45.0,247774.0,0.21867269,0.08442999999999999,0.0,Queens,1.0,0.0,1.0,1.0,0.0,7.0,0.23949587,0.48383004,0.0,12.45813392,2.00071206,1528.928749,379.654308,,20.94113304,6.27609144,0.17304231,0.46321268,1.47489601,0.03262599,28.21742769,0.00321687,1319.0,124.0,132122.0,0.08,0.40426695,4.0,1319.0,385.0,957.0
1217,36047072800.0,NYC,NY,48.0,702518.0,0.21384922,0.08256764,1.0,Kings,3.0,3.0,3.0,6.0,0.0,25.0,0.26261686,2.76438799,1.92565117,132.1049745,10.69237144,5494.455497999999,976.8909622000001,1.47867972,28.09879241,12.03215484,0.18798904,1.33243662,4.80977127,0.24062534,26.94432581,0.00877301,3142.0,121.0,245142.0,0.08,1.22791669,8.0,3142.0,1205.0,2460.0
1218,36061014601.0,NYC,NY,111.0,3271821.0,0.07496778,0.02894522,1.0,New York,38.0,6.0,7.0,15.0,0.0,8.0,0.25086674,1.44286168,0.7120541,30.90551488,6.36496228,3360.9448869999997,394.09335539999995,,21.021314800000003,4.83035744,0.17407005,0.68276039,4.59194796,0.08224736,29.447929499999997,0.00025830000000000004,4322.0,42.0,1411482.0,0.03,0.73502017,78.0,4322.0,1509.0,3611.0
1219,36047072600.0,NYC,NY,75.0,417114.0,0.27557447,0.1063999,0.0,Kings,0.0,0.0,0.0,1.0,0.0,25.0,0.34073069,2.22258429,0.38438629999999996,14.19138649,3.41732384,2383.9020579999997,456.044746,0.47462831,28.88104178,5.84900268,0.25666557,0.81398573,3.69616342,0.10454088,22.59883329,0.01113405,2100.0,155.0,139121.0,0.11,1.47422159,5.0,2100.0,613.0,1574.0
1220,36005022902.0,NYC,NY,99.0,249737.0,0.09441834,0.03645512,1.0,Bronx,7.0,2.0,1.0,1.0,0.0,40.0,0.23812268,1.90339566,2.82950445,22.95604869,0.17097129,30820.67529,1074.599318,1.4373927,50.73179617,10.64200911,0.13289254,0.64310524,8.83713687,0.23870858,26.339977,0.00125908,3378.0,57.0,292076.0,0.04,0.50209486,11.0,3378.0,456.0,1689.0
1221,36081055200.0,NYC,NY,58.0,671305.0,0.40568676,0.15663653,2.0,Queens,7.0,0.0,2.0,11.0,0.0,50.0,0.61202578,3.4001432,1.28870092,96.71106851,14.56814908,21674.17584,1167.853933,1.46942376,54.44905182,14.084520600000001,0.25448563,1.22491674,11.54905946,0.16539873,26.36447826,0.00017103,2976.0,235.0,374863.0,0.16,4.09861562,17.0,2976.0,937.0,2229.0
1222,36047027000.0,NYC,NY,49.0,461441.0,0.13386189,0.05168437,0.0,Kings,0.0,4.0,0.0,3.0,0.0,6.0,0.19747608,0.41573911,,42.37326609,20.59811546,2330.3871679999997,297.5021835,,8.89835784,3.39742442,0.17627207,0.26555408,0.8896845,0.14007571,27.03221026,0.00023059,2507.0,81.0,323910.0,0.05,0.34867039,0.0,2507.0,642.0,1596.0
1223,36047053500.0,NYC,NY,15.0,527726.0,0.13089148,0.05053748,0.0,Kings,7.0,21.0,15.0,4.0,2.0,25.0,0.34000003,2.00000018,3.20203693,,0.0,5948.754833,1344.475801,,91.38691858,22.77785865,0.21477859,1.58269614,6.57035311,0.33383090000000004,26.45872815,0.00059999,4391.0,75.0,370440.0,0.05,0.89994324,58.0,4391.0,762.0,1895.0
1224,36081061900.0,NYC,NY,56.0,719394.0,0.28067268,0.10836833,1.0,Queens,7.0,2.0,1.0,4.0,0.0,3.0,0.42,2.00000001,0.17266672,6.69618264,5.01009349,1367.4874619999998,199.4377012,,73.72891817,0.57297308,0.24544416,1.49818361,3.74545928,0.03619668,24.36283497,0.00015764,2749.0,150.0,410965.0,0.11,1.14778826,21.0,2749.0,830.0,2019.0
1225,36047008200.0,NYC,NY,75.0,731715.0,0.14085221,0.05438334,1.0,Kings,9.0,5.0,8.0,1.0,0.0,5.0,0.27513332,0.94873559,,16.38840074,3.73770543,1856.258934,167.5327665,,46.60406691,2.32951773,0.223342,0.57326085,4.48370054,0.11928346,26.54125959,0.16902828,4221.0,85.0,454209.0,0.05,0.64194849,21.0,4221.0,1148.0,2932.0
1226,36047052300.0,NYC,NY,92.0,1273106.0,0.14486934,0.05593437,1.0,Kings,36.0,4.0,4.0,8.0,0.0,23.0,0.18508319,1.99999973,0.0,9.18564949,3.76670135,4173.941201,460.546871,,48.0926419,6.33521189,0.12905939,1.07815503,1.79183802,0.01543398,26.701387899999997,0.03999999,5673.0,88.0,855274.0,0.06,0.98654912,75.0,5673.0,1466.0,4172.0
1227,36005043000.0,NYC,NY,58.0,558994.0,0.20612325,0.07958463,0.0,Bronx,1.0,0.0,0.0,4.0,0.0,16.0,0.21757538,1.89195985,,11.65273352,2.15067229,889.517294,161.0249419,,51.00273666,2.63721821,0.1465534,1.0583758,2.64593951,0.00154274,29.01178024,0.00145311,3035.0,119.0,411681.0,0.08,0.61295872,1.0,3035.0,853.0,2041.0
1228,36081081800.0,NYC,NY,60.0,672150.0,0.37449498,0.14459332,0.0,Queens,6.0,3.0,4.0,6.0,0.0,40.0,0.49435614,3.99999935,0.41008859,17.17529914,3.96621496,2349.6876260000004,977.0904614,,51.769479,8.66996522,0.31119375,1.19346831,4.69712696,0.06652679,26.72271273,0.00176535,3579.0,217.0,265386.0,0.14,2.40936973,17.0,3579.0,1134.0,2595.0
1229,36047004300.0,NYC,NY,127.0,2361888.0,0.16706058,0.06450245,2.0,Kings,35.0,7.0,3.0,6.0,3.0,9.0,0.30590545,0.99999973,0.0,14.833800400000001,2.66632317,1950.492132,280.3213875,,29.66239776,3.28310127,0.22785500000000003,0.40326491,2.7101686000000003,0.13142348,26.53138777,0.0020725,3367.0,98.0,1145963.0,0.06,1.81862776,68.0,3367.0,972.0,2632.0
1230,36081006201.0,NYC,NY,11.0,1704884.0,0.40166805,0.1550849,0.0,Queens,0.0,0.0,0.0,7.0,0.0,50.0,0.41931426,6.00000879,0.73472939,15.81346019,1.04350198,14435.28356,631.1195751,0.33574133,79.16100405,11.596444900000002,0.23629164,1.87134478,5.96037652,0.11384162,27.39489862,0.00070039,5489.0,188.0,572719.0,0.16,3.39672479,1.0,5489.0,1585.0,4373.0
1231,36047043000.0,NYC,NY,61.0,687685.0,0.15959565,0.06162022,1.0,Kings,7.0,3.0,7.0,3.0,0.0,23.0,0.29465159,1.97488076,,6.8449582,3.32741024,3892.0635270000002,670.7245004,,59.65707929999999,8.42816145,0.18817006,1.19132972,2.92627728,0.21393802,26.926829100000003,0.00047989,3336.0,91.0,482723.0,0.06,0.87775362,25.0,3336.0,902.0,2244.0
1232,36081054800.0,NYC,NY,43.0,524822.0,0.22666157,0.08751452,0.0,Queens,2.0,0.0,1.0,0.0,0.0,25.0,0.29651897,2.00000357,0.39751685,45.61119736,5.78060448,2850.449588,596.5929301,2.09771492,33.05385718,10.25884165,0.22526329,0.84098039,4.03527638,0.05690012,28.18561989,0.00016323,2349.0,128.0,127040.0,0.09,1.85568992,7.0,2349.0,782.0,1757.0
1233,36047025600.0,NYC,NY,27.0,504959.0,0.17545831,0.06774483,0.0,Kings,8.0,5.0,4.0,2.0,0.0,5.0,0.2990184,0.99680083,,0.12728837,0.02943756,7.95409899,0.93853665,,60.98149822,1.2462538,0.21961404,0.64952804,5.90207769,0.0004612,24.38845712,0.00239882,3051.0,104.0,354459.0,0.07,0.61177666,16.0,3051.0,801.0,1991.0
1234,36047096200.0,NYC,NY,62.0,334314.0,0.17866824,0.06898419,1.0,Kings,3.0,0.0,3.0,2.0,0.0,10.0,0.27511977,0.78343146,,,0.0,1668.729439,189.65760569999998,0.22984737,19.25493524,4.68009495,0.17796309,0.44256055,0.81909215,0.07544880000000001,23.99843791,0.08807977,1634.0,99.0,246211.0,0.07,0.73460838,16.0,1634.0,441.0,1055.0
1235,36005029500.0,NYC,NY,29.0,1695436.0,0.23872998,0.09217416,1.0,Bronx,27.0,2.0,7.0,21.0,1.0,20.0,0.52562237,1.99116494,,57.26197541,14.86602031,2454.635589,872.1200666000001,,52.14633354,11.69547649,0.33835981,1.18057604,2.95145192,0.04040309,25.69684752,0.00054615,4334.0,127.0,675344.0,0.09,1.24939844,57.0,4334.0,1274.0,3239.0
1236,36005003900.0,NYC,NY,99.0,664460.0,0.21720701,0.08386409,0.0,Bronx,18.0,8.0,16.0,11.0,0.0,26.0,0.5620991,1.90937855,2.33387555,80.63251066,9.08780968,4150.876125,646.4607111,,40.99611381,8.94187723,0.31237435,1.05832547,3.23350636,0.12683796,27.23257657,0.00159832,6632.0,124.0,499628.0,0.08,1.8846414,61.0,6632.0,1580.0,4087.0
1237,36047010800.0,NYC,NY,63.0,750517.0,0.15075701,0.05820761,0.0,Kings,21.0,4.0,15.0,13.0,0.0,4.0,0.29625142,0.3550718,,,0.0,743.2206172,258.2139966,,14.05790203,2.44471354,0.23256816,0.2508338,0.99639926,0.02472011,26.38686795,0.15819437,5467.0,88.0,526830.0,0.06,1.30451301,42.0,5467.0,1347.0,3350.0
1238,36081064102.0,NYC,NY,11.0,0.0,2.26873487,0.87596343,0.0,Queens,0.0,0.0,0.0,0.0,0.0,45.0,0.95839315,4.00001628,0.55350782,60.42292333,8.15141085,23653.07202,1223.401658,0.95449861,69.6963257,14.15063893,0.36468799,1.90656959,8.51087715,0.00129315,25.19465917,1.95e-05,128.0,445.0,0.0,0.88,6.51543956,1.0,128.0,0.0,0.0
1239,36081023500.0,NYC,NY,71.0,1111290.0,0.24934963,0.09627443,0.0,Queens,17.0,4.0,6.0,14.0,1.0,45.0,0.40572484,2.00000089,1.28491361,11.446617300000002,0.84781638,6715.613198999999,477.69400260000003,0.24565786,71.66828216,8.07850403,0.20592095,1.40065939,6.65829769,0.12264502,22.98517966,0.00018438,8230.0,147.0,780075.0,0.1,2.90705309,45.0,8230.0,2177.0,5415.0
1240,36081051600.0,NYC,NY,71.0,364295.0,0.18601862,0.07182219,0.0,Queens,1.0,0.0,1.0,0.0,0.0,9.0,0.44464171,1.94977113,1.07678023,42.47650386,42.84479725,2564.004755,584.6339045,,27.13554988,3.2303407,0.3310289,0.66547546,1.66368865,0.16695967,26.89166603,0.00012641,2021.0,108.0,177484.0,0.07,1.23879964,4.0,2021.0,553.0,1384.0
1241,36047056000.0,NYC,NY,32.0,1006204.0,0.18452268,0.07124461,0.0,Kings,0.0,0.0,0.0,14.0,0.0,10.0,0.32875442,0.82188604,,77.21408855,44.15012116,9066.445045999999,490.0052529,,16.55380612,6.02409862,0.24491086,0.52557005,1.31392512,0.49532866,27.41769518,0.02980861,3487.0,108.0,706311.0,0.07,0.69486448,9.0,3487.0,916.0,2279.0
1242,36047102400.0,NYC,NY,53.0,399193.0,0.1405372,0.05426172,0.0,Kings,3.0,1.0,0.0,4.0,0.0,5.0,0.14714934,0.86795005,0.09662235,7.40376139,0.21039972,1177.309884,99.46352142,,14.10941444,1.29891713,0.12573578,0.24484646,1.57384992,0.05006784,25.33861361,0.00151358,2138.0,80.0,293994.0,0.05,0.35928396,8.0,2138.0,607.0,1452.0
1243,36047006200.0,NYC,NY,50.0,791001.0,0.16139412,0.06231462,1.0,Kings,15.0,6.0,3.0,11.0,0.0,6.0,0.21053427,0.51586431,,28.61116463,5.53343716,1698.9660920000001,340.8233146,,12.14574753,4.47025026,0.17960365,0.33845494,0.50596922,0.09819878,26.34658666,0.007122399999999999,2973.0,93.0,442048.0,0.06,0.65849388,36.0,2973.0,836.0,2128.0
1244,36081048300.0,NYC,NY,21.0,585634.0,0.22128525,0.08543871,1.0,Queens,7.0,4.0,2.0,3.0,0.0,45.0,0.19999997,8.83663458,0.01981046,18.71595568,0.73216074,11044.11867,882.5455857000001,0.82890714,70.05064274,6.63142447,0.13219302,1.23101519,6.20166354,0.12071427,25.54510528,0.00055577,4626.0,132.0,411087.0,0.09,1.96823123,22.0,4626.0,961.0,2390.0
1245,36081074900.0,NYC,NY,17.0,928524.0,0.3583352,0.13835399,0.0,Queens,0.0,0.0,1.0,3.0,0.0,7.0,0.17999997,1.99999971,,1.72144594,0.0,953.5847474,24.16043361,0.04815233,69.09515799,2.11663111,0.14132569,1.41031304,3.67023959,,28.71136476,0.02343752,1562.0,206.0,227844.0,0.14,0.30426089,3.0,1562.0,420.0,1097.0
1246,36081027900.0,NYC,NY,28.0,1183350.0,0.17848831,0.06891472,1.0,Queens,16.0,1.0,4.0,7.0,0.0,3.0,0.26876972,0.44794953,,10.06154181,5.1668114,781.9205987,108.73791059999999,,11.99457022,1.54130195,0.16804503,0.29322103,0.5527924,,28.4860043,0.00310881,6485.0,104.0,583385.0,0.07,0.86386202,29.0,6485.0,1884.0,4850.0
1247,36047018400.0,NYC,NY,27.0,546275.0,0.14884529999999999,0.05746949,0.0,Kings,0.0,2.0,0.0,2.0,0.0,3.0,0.19592084,0.25444265,,,0.0,496.81560509999997,239.01114449999997,,11.88789252,1.51483148,0.19064478,0.23775785,1.04407198,0.02511855,27.56202175,0.00359267,2038.0,80.0,383460.0,0.06,0.38867479,0.0,2038.0,567.0,1411.0
1248,36081002500.0,NYC,NY,121.0,711038.0,0.20886135,0.08064182,0.0,Queens,2.0,1.0,2.0,2.0,0.0,25.0,0.30716869,4.00000212,,29.28483631,6.78737159,2185.870398,144.731132,,51.200030700000006,1.74210099,0.19099937,1.16662454,2.0238560000000003,0.00238962,25.9309497,0.00040499,7853.0,99.0,831582.0,0.08,0.75634819,7.0,7853.0,1142.0,4229.0
1249,36047061003.0,NYC,,51.0,280923.0,,0.03154351,0.0,,3.0,3.0,8.0,5.0,0.0,15.0,0.18212889,1.61150151,,142.8631008,25.64932561,8718.015006,870.350192,,32.3832541,10.83432691,0.11713226,1.05607825,2.64019563,0.60049504,,0.00117821,,,197197.0,,0.36030423,18.0,,541.0,1346.0
1250,36005015200.0,NYC,NY,81.0,484401.0,0.28117555,0.10856249,1.0,Bronx,12.0,4.0,5.0,16.0,0.0,50.0,0.34059601,1.95807357,0.40623023,37.20637712,1.02276635,5415.374199,440.11562180000004,0.53064843,61.60711389,4.85642925,0.16870532,0.93385176,3.1309788,0.03837451,23.20066448,0.00051455,2242.0,161.0,220584.0,0.11,1.73988155,29.0,2242.0,677.0,1622.0
1251,36047054700.0,NYC,NY,58.0,1217223.0,0.18780061,0.07251022,0.0,Kings,2.0,3.0,6.0,3.0,0.0,18.0,0.35361001,1.46282324,0.81376736,,0.0,1892.248605,511.0472033,,30.54417703,6.46331874,0.23607995,0.52076843,1.25774158,0.10318514,22.68416673,0.00017091,5734.0,92.0,604625.0,0.07,1.03944091,19.0,5734.0,1344.0,3553.0
1252,36005015500.0,NYC,NY,83.0,279508.0,0.1120214,0.0432517,0.0,Bronx,4.0,5.0,4.0,2.0,0.0,11.0,0.35437219,1.45562461,0.0,99.32867141,47.52350378,3045.1978679999997,619.3352322000001,,19.86399017,9.58811477,0.25727211,0.92153773,2.30384434,0.06894205,23.58149047,0.00033410000000000004,3004.0,66.0,326894.0,0.04,0.6858943000000001,17.0,3004.0,453.0,1678.0
1253,36081044302.0,NYC,NY,54.0,754378.0,0.27778128,0.10725195,2.0,Queens,10.0,2.0,7.0,1.0,0.0,13.0,0.79990018,1.99678992,0.41711964,21.00116785,10.22665565,1309.209325,240.0187696,,72.1653898,2.90140489,0.31284978,1.50409138,6.3629429,0.03469758,26.13410349,3.09e-05,5578.0,149.0,529540.0,0.11,1.53781234,29.0,5578.0,1321.0,3284.0
1254,36047055200.0,NYC,NY,63.0,778537.0,0.16831256,0.06498584,1.0,Kings,12.0,5.0,12.0,27.0,0.0,24.0,0.31811191,0.95230888,,18.78612237,3.61054604,1373.755373,453.54403319999994,,35.29544994,5.95216738,0.21263873,0.51038341,2.88375403,0.10830501,25.67136417,0.00216886,3634.0,98.0,546498.0,0.06,1.06104777,52.0,3634.0,1003.0,2495.0
1255,36061005600.0,NYC,NY,247.0,3285519.0,0.17746773,0.06852067,2.0,New York,56.0,15.0,4.0,51.0,6.0,11.0,0.25235091,1.83527936,0.16667097,14.19843972,3.88117433,3457.3216490000004,342.9063655,0.55003493,22.54222046,5.71930705,0.18694929999999998,0.60292857,2.07796583,0.07191901,26.13152333,0.00047410000000000003,3421.0,100.0,1594100.0,0.07,2.17374269,137.0,3421.0,1053.0,2851.0
1256,36081126500.0,NYC,NY,74.0,301788.0,0.20134467,0.07773961,1.0,Queens,5.0,1.0,2.0,10.0,0.0,13.0,0.1980607,2.00000048,0.35972529999999997,29.10158682,1.67313047,2636.843007,414.8880329,0.00155046,46.05385161,3.40937685,0.14423746,1.14509348,3.99867445,0.06438895,25.46390066,0.01000352,1543.0,116.0,110251.0,0.08,1.22593843,18.0,1543.0,575.0,1335.0
1257,36081122300.0,NYC,NY,26.0,970231.0,0.49554351,0.19133042,0.0,Queens,7.0,2.0,3.0,2.0,0.0,50.0,0.51001602,2.00000028,0.73237469,8.45402308,0.17906876,9280.344356,200.6265946,0.89336852,46.170219200000005,4.09071377,0.34682291,0.7476305,5.36093099,0.00350457,26.18800687,0.00038753,3682.0,285.0,419022.0,0.19,4.99503925,18.0,3682.0,1153.0,2678.0
1258,36047075800.0,NYC,NY,18.0,694154.0,0.20447324,0.07894756,0.0,Kings,0.0,1.0,0.0,2.0,0.0,6.0,0.25186946,0.4171925,0.28738482,15.13693619,14.270660199999998,2237.5778210000003,373.2386475,,15.22771507,5.14317485,0.20387059,0.37092752,1.62667162,0.11857604,29.36689421,0.00014304,1800.0,117.0,366987.0,0.08,0.58812998,3.0,1800.0,459.0,1168.0
1259,36047040900.0,NYC,NY,70.0,441649.0,0.17331983,0.06691916,0.0,Kings,6.0,2.0,3.0,0.0,0.0,9.0,0.26451129,1.99999942,,,,1009.3372289999999,458.61803610000004,,30.56268979,5.74113411,0.21967463,0.46926929,1.92403514,0.08685964,23.69355927,0.04999999,3769.0,86.0,258211.0,0.07,1.14391372,13.0,3769.0,981.0,2532.0
1260,36047101200.0,NYC,NY,45.0,427144.0,0.16127424,0.06226833,0.0,Kings,2.0,1.0,0.0,6.0,0.0,5.0,0.29613991,0.77950593,0.29794573,8.00136214,2.10433378,967.5470082999999,155.6575629,,23.51523546,2.05007498,0.24277892,0.45899907,2.02753239,0.03221132,23.88606447,0.00485698,1918.0,92.0,314577.0,0.06,1.1488914,3.0,1918.0,551.0,1318.0
1261,36061011600.0,NYC,NY,141.0,2288250.0,0.20050412,0.07741507,0.0,New York,15.0,14.0,1.0,62.0,0.0,40.0,0.30881291,6.00000043,,47.24699401,8.28668004,28908.325510000002,714.1282832999999,0.77041307,41.68811677,13.73773385,0.18130102,1.78068066,9.74371777,0.24098319,24.38290868,0.00025554,3367.0,104.0,1024936.0,0.08,1.66662255,23.0,3367.0,1176.0,2856.0
1262,36005000200.0,NYC,NY,102.0,733733.0,0.46954438,0.1812921,0.0,Bronx,0.0,0.0,1.0,0.0,0.0,14.0,0.26000002,2.27891382,,,0.0,835.1452494,230.292028,,51.54239265,2.77328651,0.17608044,1.12549257,3.28695503,0.03582365,25.49312554,0.0067527,4334.0,250.0,423300.0,0.18,0.72306771,2.0,4334.0,1394.0,3134.0
1263,36005038302.0,NYC,NY,107.0,530520.0,0.14760155,0.05698928,0.0,Bronx,5.0,4.0,3.0,5.0,0.0,30.0,0.41039397,4.00000048,1.59651373,35.35374134,3.72090783,4728.065414,585.0419805,0.00276539,36.37379793,11.29118385,0.24411257,1.45577168,9.04108118,0.07344234,24.42107609,0.00011257,6334.0,82.0,620462.0,0.06,0.96073246,20.0,6334.0,851.0,3149.0
1264,36085024700.0,NYC,NY,76.0,566884.0,0.48271302,0.18637654,1.0,Richmond,14.0,2.0,3.0,4.0,0.0,45.0,0.50599814,2.73512506,1.12881689,92.17462091,14.77813048,10631.18936,847.5457257000002,3.43134959,55.56960201,17.11948014,0.32369089,1.36291654,4.19870188,0.23529557,23.0046468,0.00588096,2655.0,271.0,311378.0,0.19,2.33788643,37.0,2655.0,745.0,1849.0
1265,36047008500.0,NYC,NY,120.0,629380.0,0.24377105,0.09412053,0.0,Kings,1.0,0.0,1.0,2.0,0.0,25.0,0.39473521,2.00000019,4.37282787,,2.43508211,2681.501917,1051.522614,2.42799429,62.82701895,15.924419199999997,0.24115087,1.32945486,2.5591516,0.15623056,23.62006742,0.0002706,6840.0,108.0,736081.0,0.09,1.02499236,4.0,6840.0,1031.0,3816.0
1266,36005021502.0,NYC,NY,100.0,551253.0,0.1647276,0.06360168,1.0,Bronx,8.0,6.0,4.0,6.0,0.0,19.0,0.25101166,1.56882286,0.41510889,23.37784835,6.08424517,4106.995156,563.7632467,,54.55818882,9.59959047,0.19573487,1.36658186,2.71867929,0.03279544,24.97593169,0.00114346,6137.0,96.0,644709.0,0.06,0.85799233,22.0,6137.0,922.0,3415.0
1267,36081037900.0,NYC,NY,43.0,820971.0,0.1996365,0.07708008,0.0,Queens,8.0,2.0,3.0,0.0,0.0,10.0,0.31301401,1.10026423,,14.40763478,4.98574827,2038.3540719999999,384.4626083,,35.00186297,5.01837704,0.24301865,0.62982111,3.8879593999999997,0.00757834,26.82346325,0.0046581,6944.0,115.0,392566.0,0.08,1.71670745,21.0,6944.0,1761.0,4551.0
1268,36061013900.0,NYC,NY,118.0,8082451.0,0.18218927,0.07034367,5.0,New York,65.0,10.0,12.0,54.0,5.0,18.0,0.34079962,1.51905377,,35.96962863,25.26083734,4763.4599880000005,754.4649929,,32.18750439,9.3252074,0.28444828,0.7925215999999999,2.62368507,0.11532851,26.86447828,0.00931426,9418.0,106.0,3792951.0,0.07,1.83637653,137.0,9418.0,3031.0,7883.0
1269,36081059300.0,NYC,NY,26.0,1004324.0,0.25403208,0.09808234,0.0,Queens,8.0,1.0,1.0,1.0,0.0,8.0,0.27529652,2.00000227,0.06343762,13.26302759,1.71449907,1048.2420730000001,154.9157058,,44.79750239,2.08467451,0.18151543,0.93849816,2.3462454,0.01731854,23.85616779,0.00427356,4008.0,151.0,704989.0,0.1,1.2038419,25.0,4008.0,1096.0,2726.0
1270,36061023900.0,NYC,NY,116.0,337548.0,0.06400152,0.02471113,1.0,New York,6.0,2.0,4.0,3.0,0.0,21.0,0.20687087,1.67788392,,87.1604043,6.58850907,3539.864576,544.102527,,21.39442788,6.61109462,0.15404204,0.71341608,2.06777075,0.12098943,26.42603294,0.00126287,2255.0,34.0,331096.0,0.02,0.57180974,13.0,2255.0,496.0,1458.0
1271,36047060600.0,NYC,,42.0,684810.0,,0.06941986,0.0,,22.0,6.0,7.0,42.0,0.0,25.0,0.15557214,1.99999914,,,,1559.9222320000001,408.72353480000004,,44.59000525,7.64447633,0.10093299,0.89176335,2.22950068,0.11262741,,0.00061909,,,480706.0,,1.11884523,65.0,,786.0,1955.0
1272,36047023500.0,NYC,NY,70.0,931202.0,0.14191796,0.05479483,1.0,Kings,10.0,8.0,7.0,5.0,0.0,9.0,0.25616036,0.98214868,,27.50283761,1.49450406,1746.526276,762.491631,,34.00079464,4.21338772,0.21429347,0.49140201,1.02070944,0.08022673,23.98640619,0.00894325,4547.0,75.0,450461.0,0.05,1.12537371,33.0,4547.0,1189.0,3158.0
1273,36081056500.0,NYC,NY,23.0,213761.0,0.12020122,0.04640995,0.0,Queens,0.0,0.0,1.0,0.0,0.0,6.0,0.35984377,1.17093833,,40.24578978,16.2370945,1505.237559,300.2256769,,20.79937398,3.61844841,0.26293785,0.55199049,1.37997623,,23.30494744,0.13465791,1549.0,72.0,118804.0,0.05,0.63354031,11.0,1549.0,399.0,1036.0
