"GEOID","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36081055300",42566.6666666667,477,2077,1379,549,1065,629,238,73,139,96,29.1,816,32819,87,1046,0,55,94,17,139,497,277,71,58,599,"NYC",274,66,21,0,66,0
"36085014608",23100,3160,767,1988,883,887,1196,752,209,229,208,39.4,261,41849,1276,516,0,0,51,25,109,1401,435,283,219,186,"NYC",135,47,5,0,47,0
"36005013500",64250,54,3801,1980,1004,1046,977,627,201,404,167,32.8,658,22235,244,883,0,0,80,40,115,1106,174,92,137,1359,"NYC",191,73,23,0,73,0
"36081085300",54937.5,129,4266,2538,347,1075,1417,1192,364,526,226,49.5,1827,21505,564,1093,0,0,531,43,208,1347,504,227,81,1129,"NYC",808,172,117,1,171,1
"36085024800",7751.51515151515,4634,482,2564,1341,1163,1660,779,173,348,201,36.4,57,44239,1531,464,0,0,20,52,113,1554,633,142,102,391,"NYC",528,90,19,2,88,2
"36047047600",44337.5,3105,442,1728,1333,719,583,688,224,27,198,28.1,297,20593,485,220,0,0,376,52,219,836,217,121,133,1284,"NYC",299,65,31,0,65,0
"36047024800",43542.8571428571,1129,1919,1599,826,901,672,443,206,145,135,31,847,27663,284,849,0,0,195,36,254,783,201,74,53,718,"NYC",242,52,10,0,52,0
"36061007200",100028.571428571,4635,2367,3968,613,4004,1191,867,327,264,197,30.5,918,81388,99,2300,0,0,1893,405,82,638,2573,1208,198,820,"NYC",1666,389,155,0,388,1
"36005014500",115885.714285714,88,8024,4272,3009,1845,2043,1108,107,869,156,26.5,856,21336,452,1502,0,0,222,0,399,1738,296,88,431,3817,"NYC",501,174,53,0,174,0
"36061001002",73862.5,221,5688,3562,1241,1463,1529,1304,372,760,378,37.9,553,18632,156,1175,0,0,473,0,292,1818,258,157,304,2101,"NYC",474,158,11,0,158,0
"36081120500",35500,104,2736,1358,272,636,698,688,546,83,288,51.2,1041,22554,475,325,0,0,81,52,178,701,337,147,104,741,"NYC",196,37,13,0,37,0
"36085015601",12140,5886,791,3525,1420,1373,1925,1234,725,434,382,43.1,185,54250,2028,826,0,0,21,33,190,2161,831,463,289,290,"NYC",518,132,14,0,132,0
"36081138501",12455.2631578947,1392,3341,2282,1167,725,1513,983,345,162,159,40.7,719,30637,1352,597,0,0,48,69,208,1180,775,325,107,390,"NYC",569,105,20,0,105,0
"36085015100",13217.9487179487,3473,1682,2724,1106,1146,1547,942,414,264,348,40.6,88,55508,1581,734,0,0,23,12,107,1318,593,645,221,322,"NYC",437,70,13,0,69,1
"36081067900",37270,2084,1643,1948,530,531,923,1233,510,612,404,50.6,689,41887,681,781,0,9,176,72,144,1228,548,203,116,435,"NYC",507,155,21,0,155,0
"36081084900",67275,89,7984,4144,2019,1730,2433,1555,336,382,156,36.5,4025,17704,1061,1180,0,0,763,0,529,2496,470,104,364,3055,"NYC",1364,184,73,2,182,2
"36047053100",149216.666666667,8483,470,4344,5420,2171,982,316,64,102,32,12.6,89,17336,443,561,0,0,1099,129,305,1662,324,88,30,4629,"NYC",417,92,31,0,92,0
"36081018200",26020,30,2572,1478,509,702,722,550,119,268,163,37.6,408,26856,542,587,0,13,14,41,216,830,234,104,161,285,"NYC",474,179,12,0,178,1
"36047025000",19271.4285714286,362,987,697,178,343,421,261,146,56,38,46.8,449,26333,130,389,0,10,63,5,115,334,119,50,54,296,"NYC",307,88,22,1,87,1
"36081053500",7025,291,1114,727,449,405,410,93,48,100,32,32.1,413,32325,205,367,0,8,56,17,40,458,105,24,67,171,"NYC",468,82,10,0,81,1
"36081115900",38025,303,4260,2376,775,1229,1334,1032,193,204,186,39.3,1894,25386,1142,604,0,17,214,45,138,1463,480,209,193,944,"NYC",335,78,22,0,78,0
"36081005100",40020,398,1603,966,357,725,606,256,57,146,53,32.8,593,25818,112,704,5,28,181,22,164,394,388,148,194,610,"NYC",356,80,21,0,80,0
"36085014606",10563.2352941176,6330,853,3525,1415,1754,2039,1692,283,347,219,41.5,502,49750,2458,1067,0,0,0,77,152,2333,1222,517,246,573,"NYC",394,84,5,0,83,1
"36061009500",47600,2263,1069,1924,426,1619,765,486,36,180,10,28.1,700,85750,49,550,0,48,561,242,20,253,635,597,133,390,"NYC",858,137,56,0,136,1
"36081157902",13807.1428571429,1217,2649,2056,584,1165,752,1053,312,69,200,41.3,295,41390,1329,497,0,9,58,16,84,1147,573,325,84,354,"NYC",509,115,21,1,114,1
"36085029102",815.730337078652,1874,1030,1560,736,578,860,623,107,131,164,39.1,227,45833,983,319,8,0,1,11,118,879,325,184,84,265,"NYC",1007,339,9,0,334,5
"36005037900",71814.2857142857,63,4964,2652,1494,1540,1186,735,72,415,147,28.4,1330,17222,212,1321,0,0,119,26,159,1477,213,109,346,2183,"NYC",493,208,58,0,208,0
"36047002100",24357.8947368421,3410,1218,2237,1042,1397,1840,301,48,203,18,34.5,518,110083,330,1857,0,99,196,303,47,318,1461,1066,189,317,"NYC",1368,217,30,0,217,0
"36047029600",68062.5,3029,2416,2919,1101,1141,1646,1144,413,392,301,40.5,854,31142,675,1345,0,23,169,20,124,1256,928,342,185,460,"NYC",564,161,51,4,157,4
"36061016100",105083.333333333,5187,1118,3354,782,1917,1863,1362,381,472,150,38.6,654,83605,179,2787,0,202,683,270,28,583,2202,1726,193,289,"NYC",440,50,13,0,50,0
"36081077300",19209.0909090909,963,1150,1151,303,441,688,528,153,220,136,41.6,255,51354,343,787,0,0,56,19,99,375,529,491,52,186,"NYC",569,137,13,0,137,0
"36061021200",65171.4285714286,297,4265,2607,701,1223,1142,1034,462,855,395,40.3,430,51325,224,1340,0,0,318,133,126,999,963,674,401,458,"NYC",641,195,69,2,193,2
"36047023400",70814.2857142857,4811,146,2501,2292,1267,633,436,329,81,173,21.9,301,20282,326,243,0,0,631,129,203,1060,123,155,41,2512,"NYC",348,76,34,0,76,0
"36047086800",48800,211,3205,1841,696,841,941,793,145,455,90,38.9,971,26935,310,1237,0,0,70,64,125,1324,273,140,148,747,"NYC",604,237,42,1,236,1
"36081071701",69887.5,3366,2225,3095,745,1380,1225,1438,803,427,568,46.5,948,50011,544,1596,0,0,402,109,276,1249,1398,769,132,816,"NYC",409,81,51,0,81,0
"36047015700",69966.6666666667,3061,1137,2073,699,1310,1305,749,135,272,118,35.6,399,75536,201,1819,11,155,158,405,3,345,1330,1275,44,73,"NYC",322,45,11,0,45,0
"36047024500",70383.3333333333,599,3624,2253,848,1308,1277,623,167,363,209,34.5,475,39810,435,1474,0,42,45,55,132,943,802,307,434,757,"NYC",386,103,26,2,101,2
"36005014900",75133.3333333333,109,4399,2211,1269,1328,1130,695,86,659,120,30.1,826,23333,560,835,0,13,52,60,230,964,284,90,249,1931,"NYC",223,47,15,0,47,0
"36047080200",72942.8571428571,400,4706,2778,1019,1549,1258,1050,230,620,190,34.8,866,33324,336,1745,0,27,123,113,188,1517,628,302,315,1000,"NYC",478,147,33,0,147,0
"36081150702",9909.09090909091,1759,1511,1773,590,513,913,775,479,239,262,45.7,293,42895,874,407,0,0,102,108,123,867,625,391,38,256,"NYC",640,137,13,0,136,1
"36047093400",34185.7142857143,52,2341,1333,289,581,632,736,155,323,127,46.5,246,35022,390,863,0,0,41,0,100,851,406,99,113,259,"NYC",298,151,18,1,150,1
"36005009000",9827.02702702703,99,3537,1928,920,1051,818,626,221,350,99,29.2,271,31010,429,531,0,0,31,0,84,996,201,64,181,1410,"NYC",1074,240,18,0,240,0
"36061008602",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",365,87,10,1,86,1
"36081065501",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",350,79,8,0,79,0
"36081064500",16225,1032,915,1087,427,330,607,455,128,177,86,41.4,171,40694,332,385,0,13,44,59,65,424,390,225,113,258,"NYC",313,80,14,0,79,1
"36047003700",20233.3333333333,884,330,607,137,698,297,78,4,80,9,31.1,117,75337,49,643,5,4,50,58,0,75,334,319,34,95,"NYC",1089,271,81,2,268,3
"36047040400",39050,1106,1237,1190,373,590,664,557,159,177,118,42.3,407,30696,397,577,0,5,90,41,209,639,292,135,130,342,"NYC",196,47,10,0,47,0
"36047025902",186800,0,3736,2091,1408,818,832,511,167,421,155,25.6,380,14975,36,560,0,9,83,31,138,852,76,12,448,2550,"NYC",162,70,21,0,69,1
"36005004400",48270,81,4746,2718,1278,1238,1152,813,346,557,378,32.1,411,21661,270,893,0,0,66,43,243,1167,229,27,525,1768,"NYC",408,105,17,4,101,4
"36005008700",80250,120,6300,3373,1638,1763,1608,1116,295,621,287,32,1563,26957,270,1743,0,6,135,111,464,1664,236,63,157,2275,"NYC",364,132,52,0,131,1
"36005023501",107500,16,3209,1843,870,985,737,589,44,366,60,31.2,1100,17316,180,1014,0,0,112,18,228,1026,164,55,215,1515,"NYC",304,145,38,0,145,0
"36047033700",51225,1669,2429,2284,1170,1135,701,827,265,266,130,31.3,441,33618,412,1150,0,14,126,203,136,1023,349,303,65,594,"NYC",919,312,63,2,310,2
"36061010300",25671.4285714286,1183,614,721,39,890,565,293,10,157,29,33.7,371,73550,90,751,0,171,397,6,0,169,719,288,67,141,"NYC",1251,129,50,0,129,0
"36061007400",55357.1428571429,2847,1028,2011,167,1867,890,714,237,346,82,34.4,661,96150,107,973,0,51,1017,223,0,335,1177,917,125,382,"NYC",1016,199,77,0,199,0
"36081021400",49764.2857142857,671,6296,3439,1553,1793,2150,1222,249,295,366,36.7,2443,28510,727,2474,0,0,96,100,191,1595,1131,439,433,1752,"NYC",1583,406,42,0,406,0
"36081011700",48012.5,2428,1413,1783,337,1766,885,660,193,321,161,33.3,523,39189,366,1846,0,15,189,57,97,803,904,464,105,361,"NYC",378,91,25,0,91,0
"36047082200",106842.857142857,417,7062,4434,1756,1932,1885,1385,521,909,453,35.4,1641,31603,287,2808,0,12,138,149,202,2665,854,282,221,1215,"NYC",354,136,29,0,136,0
"36081054200",25852.380952381,592,4837,2900,1142,1381,1678,1087,141,344,154,36.9,509,33487,1278,1278,0,0,15,87,212,1969,382,159,177,503,"NYC",508,179,18,0,179,0
"36047084800",29820,2,1489,840,257,358,373,349,154,189,58,43.5,240,30735,245,417,0,0,38,0,39,510,178,116,66,195,"NYC",194,83,6,0,83,0
"36061009000",110857.142857143,4977,2783,3987,611,2952,2281,1391,525,490,256,36.2,1423,83895,365,2294,0,25,2385,534,36,675,3012,2221,87,426,"NYC",836,151,48,1,150,1
"36081030902",49712.5,1752,6202,3771,1910,1687,2546,1155,656,529,382,37.4,1900,28743,1282,1915,0,14,89,15,592,2147,754,386,355,1858,"NYC",529,145,17,0,145,0
"36081014000",43222.2222222222,2053,1837,1995,1042,1069,1120,495,164,242,152,32.3,573,43429,804,855,0,144,78,141,160,681,592,400,85,281,"NYC",327,60,6,1,59,1
"36005024100",119260,133,5830,3231,1780,1669,1521,859,134,737,177,28.9,1497,20999,534,1498,0,10,222,109,259,1480,297,79,304,2333,"NYC",470,168,52,0,168,0
"36081073700",21525,1086,636,974,201,433,604,350,134,109,109,38,154,59712,387,613,0,0,31,38,14,257,564,296,15,93,"NYC",525,90,34,2,88,2
"36081003900",27633.3333333333,564,1094,745,280,544,545,222,67,78,67,35.1,319,31078,146,368,0,65,65,43,37,430,362,50,134,504,"NYC",164,38,6,0,38,0
"36047054400",43842.8571428571,2466,603,1606,621,646,637,875,290,220,232,42.1,426,28382,506,501,0,29,215,16,201,673,366,364,114,911,"NYC",236,49,16,0,49,0
"36081120700",10533.3333333333,832,2012,1473,486,644,801,654,259,168,162,44.7,460,32992,687,553,6,0,35,57,125,858,422,221,41,203,"NYC",268,74,6,0,74,0
"36047044800",22700,1426,390,873,502,435,404,333,142,129,77,34.2,206,29832,262,325,0,4,140,27,79,317,238,204,64,404,"NYC",274,79,20,0,79,0
"36061006200",36808.3333333333,1978,2439,2008,380,1682,1108,1037,210,435,185,38.1,1403,60075,124,692,0,9,868,53,104,562,818,946,108,1083,"NYC",1272,356,57,1,355,1
"36085022600",2880.76923076923,6544,2444,4536,2443,1538,2866,1706,435,489,504,39.2,672,52412,3352,864,0,0,16,66,202,2735,1660,430,180,329,"NYC",1457,347,23,0,343,4
"36081002800",37600,410,2974,1635,934,1105,737,567,41,283,69,30.4,1041,35473,597,916,0,0,62,40,145,1002,224,52,144,477,"NYC",322,86,15,0,86,0
"36085010500",15268.75,1935,2951,2480,1298,875,1421,1002,290,420,215,40.5,497,44313,1321,575,0,0,59,65,118,1415,567,423,238,623,"NYC",455,140,24,0,140,0
"36085013204",11447.5,4141,438,2606,783,838,1388,1079,491,274,519,45,244,50368,1436,672,0,0,0,40,86,1589,690,344,138,413,"NYC",436,112,17,1,111,1
"36047115600",67916.6666666667,13,4062,2554,1332,1147,950,463,183,333,78,26.9,696,21917,274,753,0,12,29,40,167,1049,124,42,328,2180,"NYC",387,156,37,0,156,0
"36047014900",58140,3765,2049,2976,1120,1696,2007,778,213,422,192,35.5,439,59850,511,2302,0,133,193,262,103,769,1441,1219,289,413,"NYC",266,68,27,0,68,0
"36047036501",55160,20,2738,1396,696,506,948,565,43,343,142,38.3,396,36556,300,712,0,0,63,76,113,757,414,30,107,450,"NYC",873,339,48,3,335,4
"36047099600",60357.1428571428,186,4039,2192,878,1257,947,950,193,354,121,34.5,566,33521,915,1116,0,11,74,0,166,1405,361,279,290,309,"NYC",120,42,9,0,42,0
"36047044500",83983.3333333333,870,4169,2364,1207,1742,1345,604,141,305,112,31.3,1737,30607,269,1814,0,75,156,182,520,1051,724,257,150,1546,"NYC",322,67,15,0,67,0
"36047080800",11008.3333333333,75,1246,581,67,185,302,376,391,215,168,61.7,292,12188,5,74,0,0,4,0,91,538,63,36,115,503,"NYC",516,163,42,0,163,0
"36047008400",42044.4444444444,756,3028,1715,937,923,1230,522,172,207,132,35.4,863,23222,157,1318,7,53,160,50,233,965,281,185,102,1168,"NYC",576,170,33,0,170,0
"36005011800",12540.4761904762,3677,1590,2113,664,1940,1286,1042,335,261,288,35.6,241,30492,1240,653,0,10,138,95,112,1419,420,317,167,435,"NYC",258,60,6,0,60,0
"36081013700",23025,1201,641,918,386,629,547,146,134,142,55,33.2,278,45649,216,658,0,0,74,42,35,419,454,208,59,271,"NYC",1089,352,10,0,349,3
"36081026300",84750,566,6214,3075,1581,1670,2088,1299,142,289,94,35.8,2714,27054,617,2240,52,0,223,62,378,1636,958,400,333,1548,"NYC",527,146,20,0,146,0
"36005022102",176433.333333333,80,5213,2843,1692,1324,1333,864,80,449,106,30.4,1387,18291,301,1241,0,0,80,70,289,1085,211,86,318,2567,"NYC",150,55,15,1,54,1
"36005040400",39237.5,59,3080,1728,642,982,748,611,156,575,169,34.3,477,31445,737,640,0,0,18,48,70,1043,342,236,207,304,"NYC",191,56,20,0,56,0
"36047013100",68950,2472,1665,2451,692,1439,1388,507,111,296,11,34.7,159,70347,334,1881,0,10,247,197,130,313,1365,780,74,238,"NYC",294,60,12,0,60,0
"36047002300",62700,36,4353,2422,1259,1154,1045,795,136,439,261,31.3,503,19084,61,869,0,5,41,131,447,1130,234,62,529,2439,"NYC",357,74,11,0,74,0
"36005024400",33114.2857142857,929,1389,1252,671,548,591,317,191,216,141,34.3,372,37872,526,440,0,0,81,27,103,624,350,92,184,199,"NYC",198,66,17,0,66,0
"36047120200",33633.3333333333,160,1858,962,533,533,644,299,9,60,55,33,461,22442,282,481,0,0,31,7,108,622,127,59,73,751,"NYC",267,77,13,0,77,0
"36081023800",82516.6666666667,172,4779,2310,1201,1243,1479,849,179,264,236,35.4,1717,20557,464,1560,0,29,173,67,318,1108,501,260,328,1286,"NYC",339,97,39,0,97,0
"36081093402",29146.6666666667,3259,1113,2192,875,679,1232,1107,479,595,351,47.3,321,52500,1280,602,0,36,65,23,205,1137,769,497,182,470,"NYC",226,40,12,0,40,0
"36047036300",39170,184,3733,2280,1123,850,1044,686,214,445,191,34.8,694,26538,335,1125,0,0,108,32,266,1145,249,226,97,1192,"NYC",730,251,40,1,250,1
"36047029400",35142.8571428571,1381,1079,1370,332,417,600,648,463,201,385,51.7,410,30106,182,598,0,0,62,11,204,869,228,116,120,656,"NYC",549,135,25,2,133,2
"36047039900",57233.3333333333,304,3130,1851,739,1187,707,651,150,394,126,31.7,258,31138,267,976,0,71,77,55,195,838,323,199,320,1094,"NYC",467,160,28,0,160,0
"36081011300",61357.1428571428,2140,2155,2078,589,1558,1316,638,194,415,150,35,958,46076,488,1642,0,0,253,126,171,991,1159,258,270,434,"NYC",174,36,17,0,36,0
"36047086600",49883.3333333333,17,2976,1742,604,766,962,421,240,362,157,38.5,502,41925,407,773,0,0,68,70,72,994,420,181,109,392,"NYC",330,128,25,0,128,0
"36005036400",31875,0,2550,1332,525,606,733,514,172,246,109,39.1,444,34182,565,620,0,0,24,30,87,719,332,135,117,136,"NYC",383,102,31,0,102,0
"36005044200",39255.5555555556,232,3301,1900,811,975,842,610,295,268,408,33.9,455,25538,526,807,0,0,63,0,136,989,311,115,138,1069,"NYC",207,54,4,0,54,0
"36081040100",88562.5,42,7043,3338,1979,2810,1719,424,153,462,105,28.4,3304,21890,491,2717,0,8,332,46,553,1563,301,84,247,1502,"NYC",345,128,31,0,128,0
"36081152902",12797.5,2028,3091,2818,922,978,1374,1374,471,664,347,44.9,555,51088,1881,513,0,0,86,94,223,1235,1131,598,169,242,"NYC",687,147,4,0,147,0
"36081017200",33328.5714285714,56,2277,1308,465,505,819,411,133,228,166,40.3,423,24375,557,435,0,0,60,24,233,590,233,75,92,191,"NYC",254,112,8,0,112,0
"36081004401",38720,399,3473,1934,991,1090,1067,583,141,258,165,32.2,771,28428,630,646,0,0,84,56,255,1081,316,120,150,1107,"NYC",337,183,20,0,182,1
"36047107000",1162.06896551724,18,1330,779,290,389,403,251,15,122,46,34.8,19,40165,295,399,0,0,0,0,45,331,200,149,108,91,"NYC",1427,394,34,0,391,3
"36061008200",46542.8571428571,2141,1117,1639,305,855,973,850,275,513,72,45,308,90590,128,657,0,0,1207,45,34,390,1201,706,38,179,"NYC",1164,167,61,3,164,3
"36047020800",53200,1106,2086,1786,736,625,956,634,241,156,216,39.4,888,25140,401,752,0,0,206,8,244,745,436,209,163,620,"NYC",206,84,15,0,84,0
"36047010400",98400,353,5551,2833,1419,1676,1816,768,225,325,208,33.6,2645,16406,722,1252,0,18,763,20,749,974,400,176,210,1789,"NYC",434,66,42,0,66,0
"36081014202",11412.5,172,2567,1339,497,873,645,497,227,164,213,35,933,27639,310,662,0,0,78,58,101,845,239,69,108,584,"NYC",955,236,47,1,233,3
"36061024302",84455.5555555556,19,7582,4805,2293,1940,1750,1121,497,954,378,31.1,753,17439,290,1492,0,0,254,83,457,1816,343,164,835,3742,"NYC",525,135,12,1,134,1
"36047012700",70066.6666666667,1169,3035,2282,758,1588,1018,681,159,393,394,33.2,290,42279,157,1646,0,56,190,70,142,752,705,415,216,985,"NYC",403,79,11,0,79,0
"36005038500",67957.1428571429,37,4720,2420,1517,1195,1294,530,221,587,196,29,1000,20297,322,1060,0,0,155,44,186,1021,195,23,240,2301,"NYC",274,95,31,0,95,0
"36081116300",95410,747,8794,5227,1056,2202,3046,2263,974,1125,794,48.2,4300,22187,1055,1967,0,0,974,13,929,2772,686,348,267,2982,"NYC",451,91,35,1,90,1
"36061022500",106310,1823,8808,5432,1960,3300,2818,1947,606,1384,539,35.2,2375,26587,551,3875,12,87,438,296,543,2657,1130,843,837,2576,"NYC",530,101,27,0,101,0
"36047059100",55385.7142857143,3181,696,1982,320,1803,1017,535,202,149,145,33.4,473,51212,399,1813,0,147,185,208,62,758,1231,607,158,388,"NYC",265,37,8,0,37,0
"36005001600",31873.6842105263,142,5914,3526,1642,1313,1435,1139,527,739,331,36.9,1148,22279,921,910,0,0,142,74,277,1731,211,147,192,1671,"NYC",346,109,36,2,107,2
"36047121400",65828.5714285714,25,4583,2603,1690,1201,1050,577,90,353,149,26.5,516,21663,284,849,0,7,30,69,127,1589,95,0,213,1991,"NYC",150,69,16,0,69,0
"36047015300",45766.6666666667,1891,855,1311,425,745,916,559,101,128,72,38.3,276,66995,182,1052,0,54,109,205,21,239,812,753,93,80,"NYC",302,40,17,0,40,0
"36047067200",24342.8571428571,174,1530,963,379,390,514,347,74,172,65,39.3,320,35300,310,379,0,0,0,6,113,458,118,137,89,246,"NYC",258,59,14,0,59,0
"36081021200",25577.7777777778,139,2163,1111,428,679,645,473,77,210,46,36.2,755,23327,205,723,0,0,107,13,92,500,238,59,183,542,"NYC",1029,254,85,0,254,0
"36047046000",46575,1793,1933,1945,1030,825,959,678,234,192,292,35.1,811,26695,501,503,0,18,275,32,194,819,447,413,104,1138,"NYC",340,109,41,0,109,0
"36081104700",22337.5,2918,4230,3979,1605,1106,1913,1733,791,542,519,44.6,1097,32071,1757,823,0,0,165,49,402,1889,1035,351,262,552,"NYC",465,103,21,0,103,0
"36081145101",15560,760,796,762,373,259,467,399,58,50,70,42.1,231,47266,549,153,0,0,1,48,41,358,243,223,8,129,"NYC",195,29,4,0,29,0
"36061000600",107650,472,10293,5661,1923,2148,2476,2418,1800,934,926,47.2,1765,23058,358,1191,0,219,1371,44,856,1773,1298,226,385,4169,"NYC",441,125,33,1,124,1
"36061013400",185428.571428571,10236,2744,7227,2338,2984,3985,2500,1173,1456,299,38.5,1275,96707,717,4341,0,98,2012,306,135,1177,4455,2676,377,1648,"NYC",995,135,54,0,135,0
"36005024700",38380,24,1895,1101,531,498,519,343,28,296,86,32.2,337,32442,295,523,0,0,12,49,69,624,89,47,86,434,"NYC",292,93,1,0,93,0
"36047043100",90033.3333333333,1124,4278,2697,1191,2490,1162,432,127,301,95,27.7,1675,27564,198,2198,0,165,179,32,379,902,704,168,413,1665,"NYC",553,139,34,0,139,0
"36081029400",17687.8048780488,29,7223,4033,2014,1483,2252,969,534,794,635,37,404,41455,1819,1304,0,0,54,42,178,2092,782,273,371,599,"NYC",1128,370,45,3,367,3
"36047057100",56357.1428571429,3535,410,2194,331,1555,987,860,212,318,286,35.8,589,45330,252,1550,76,201,123,76,99,1063,1073,584,82,444,"NYC",396,71,24,1,70,1
"36047017200",48462.5,1355,2522,1986,828,1230,1022,577,220,198,93,33.2,570,35547,691,932,0,0,40,30,166,959,624,342,146,168,"NYC",210,69,16,0,69,0
"36005034300",32480,668,956,910,397,300,473,294,160,173,133,38.6,105,45000,326,300,0,0,16,36,52,319,223,223,40,191,"NYC",59,11,2,0,11,0
"36081009700",44912.5,2694,899,1788,552,1221,1082,502,236,224,130,35.2,247,51371,444,1303,7,16,183,118,132,604,1085,554,90,163,"NYC",144,20,6,0,20,0
"36005027401",16744.4444444444,3405,1116,2321,695,873,1397,1198,358,406,345,48.4,148,59167,1209,706,0,0,164,50,131,1538,476,319,192,257,"NYC",363,105,5,0,102,3
"36005013300",101583.333333333,91,6004,3380,1241,1915,1209,1370,360,531,372,32.6,680,24048,503,1173,0,0,249,0,250,1525,353,87,322,1988,"NYC",219,88,26,0,88,0
"36047036502",25600,53,1227,565,345,277,455,163,40,112,62,36.1,117,32560,117,240,0,16,9,13,51,446,58,23,95,461,"NYC",404,126,13,0,126,0
"36047062600",24608.3333333333,1404,1549,1620,792,566,741,702,152,216,259,38.5,323,29957,475,390,0,9,89,9,32,723,425,176,199,808,"NYC",212,64,12,0,64,0
"36061006900",27133.3333333333,1900,542,1104,245,1047,686,411,53,141,21,33.7,189,103333,172,945,9,22,180,201,0,184,946,439,63,133,"NYC",634,124,30,6,116,8
"36085017005",8477.58620689655,4352,565,2654,1051,1015,1401,1188,262,345,204,44.1,154,49167,1846,531,0,0,10,63,122,1699,781,443,119,205,"NYC",535,132,11,0,131,1
"36005016200",28757.1428571429,838,1175,1070,431,378,635,298,271,185,192,40.9,159,32315,554,261,0,0,77,34,141,590,204,102,58,260,"NYC",146,37,6,0,37,0
"36061018300",84244.4444444445,5425,2157,4113,1009,1600,2280,2159,534,749,300,43.3,663,68333,449,3397,0,22,476,368,83,550,2448,1940,121,368,"NYC",1300,264,89,6,257,7
"36047112600",51442.8571428571,141,3460,1914,987,932,1138,455,89,551,89,32.2,501,30828,352,901,0,15,72,0,205,1112,125,72,220,942,"NYC",479,191,35,0,191,0
"36085018701",11720,1253,505,915,349,361,496,457,95,131,72,41.1,87,50129,466,197,6,0,37,27,36,575,265,138,43,214,"NYC",291,73,17,0,73,0
"36081088901",45145.8333333333,2177,8658,5935,1918,2532,2880,2596,909,1265,452,43.1,3201,32794,2498,1838,0,0,554,166,627,2399,1638,606,226,2495,"NYC",867,164,48,1,163,1
"36061008700",116800,5134,1874,3309,700,2715,2189,998,406,384,97,36.2,1358,90907,205,2983,0,202,1359,193,31,716,2583,1478,108,335,"NYC",892,154,51,1,153,1
"36047012000",18642.8571428571,73,1232,716,336,335,335,248,51,33,53,34.4,491,21667,124,364,0,0,69,0,128,190,58,20,66,354,"NYC",1019,153,40,1,152,1
"36061004900",57025,3769,793,2278,547,1706,1158,929,222,251,89,35.3,794,77628,231,1477,0,141,700,285,0,555,1631,817,119,302,"NYC",912,183,67,0,182,1
"36005048400",15014.8148148148,154,3900,2047,879,979,1253,828,115,446,117,39,698,31865,953,850,0,10,126,55,98,1021,482,185,264,269,"NYC",1058,301,43,1,298,3
"36085006400",12522.2222222222,1944,1437,1991,838,870,870,611,192,259,184,34.5,175,37009,818,515,0,0,18,30,55,960,459,269,190,487,"NYC",458,90,17,0,90,0
"36005012102",84100,5,1677,999,444,661,295,209,73,185,57,24.3,140,17083,80,337,0,0,39,0,104,349,75,6,92,865,"NYC",79,18,6,0,18,0
"36005007200",69537.5,341,5222,2766,1576,1593,1221,978,195,522,121,32.1,1511,23350,652,1296,0,33,85,32,349,1328,429,244,220,2188,"NYC",316,82,34,2,80,2
"36081058000",15886.9565217391,46,3608,2016,596,991,1126,748,193,451,164,39.2,347,32428,1116,810,0,0,0,0,41,1058,593,148,290,190,"NYC",552,227,4,0,227,0
"36005014701",143040,69,7083,4099,2526,1886,1677,917,146,620,233,24.4,1007,14801,161,1358,0,0,175,12,353,1514,360,31,594,4050,"NYC",114,42,8,0,42,0
"36047012901",49240,1411,1051,1343,443,845,780,353,41,147,47,34.4,172,61417,24,1217,0,56,144,156,72,300,869,427,60,171,"NYC",630,132,27,1,131,1
"36047061200",10987.5,879,0,487,134,182,214,230,119,33,74,51.6,71,50236,221,155,0,0,31,0,14,241,164,97,39,83,"NYC",140,33,5,0,33,0
"36081039400",22969.2307692308,27,2959,1568,606,690,842,619,229,387,131,40.1,489,31537,802,556,0,0,19,54,92,1153,211,149,340,304,"NYC",278,92,7,0,91,1
"36047036400",37283.3333333333,1207,1030,1053,425,622,559,448,183,191,99,38.8,744,30000,220,602,0,5,124,31,86,546,469,191,149,593,"NYC",254,70,35,0,70,0
"36061016800",58512.5,1072,3609,2656,929,1023,1193,1133,403,443,311,43.1,326,37042,146,955,0,19,294,90,124,1214,641,269,252,1500,"NYC",581,91,39,0,91,0
"36047095000",36133.3333333333,143,3109,1920,520,871,784,880,197,379,173,42.1,381,38980,656,854,0,6,63,24,117,1123,403,168,177,253,"NYC",455,170,28,2,166,4
"36061005200",55028.5714285714,2823,1029,1967,520,1651,940,577,164,212,28,30.5,282,85714,70,1052,0,42,603,285,0,187,1163,807,106,338,"NYC",1010,217,72,1,215,2
